"YEAR","MONTH","ICAO","NAME","STATE","FLIGHTS_UNIMPEDED","TIME_REF","TIME_ADD","LABEL"
2015,"APR","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2015,"MAY","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2015,"JUN","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2015,"JUL","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2015,"AUG","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2015,"SEP","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2015,"OCT","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2015,"NOV","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2015,"DEC","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2015,"JAN","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"FEB","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"MAR","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"APR","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"MAY","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"JUN","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"JUL","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"AUG","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"SEP","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"OCT","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"NOV","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"DEC","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2015,"JAN","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"FEB","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"MAR","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"APR","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"MAY","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"JUN","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"JUL","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"AUG","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"SEP","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"OCT","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"NOV","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"DEC","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2015,"JAN","EPWA","Warszawa/ Chopina","Poland",5270,40614,19317,"Warszawa/ Chopina (EPWA) "
2015,"FEB","EPWA","Warszawa/ Chopina","Poland",4928,36607,14316,"Warszawa/ Chopina (EPWA) "
2015,"MAR","EPWA","Warszawa/ Chopina","Poland",5634,41586,12463,"Warszawa/ Chopina (EPWA) "
2015,"APR","EPWA","Warszawa/ Chopina","Poland",5557,43973,11315,"Warszawa/ Chopina (EPWA) "
2015,"MAY","EPWA","Warszawa/ Chopina","Poland",6004,45786,12361,"Warszawa/ Chopina (EPWA) "
2015,"JUN","EPWA","Warszawa/ Chopina","Poland",6258,47760,14664,"Warszawa/ Chopina (EPWA) "
2015,"JUL","EPWA","Warszawa/ Chopina","Poland",6205,49608,12550,"Warszawa/ Chopina (EPWA) "
2015,"AUG","EPWA","Warszawa/ Chopina","Poland",5843,42867,9673,"Warszawa/ Chopina (EPWA) "
2015,"SEP","EPWA","Warszawa/ Chopina","Poland",5804,42794,12231,"Warszawa/ Chopina (EPWA) "
2015,"OCT","EPWA","Warszawa/ Chopina","Poland",5603,40366,11300,"Warszawa/ Chopina (EPWA) "
2015,"NOV","EPWA","Warszawa/ Chopina","Poland",5015,37210,13143,"Warszawa/ Chopina (EPWA) "
2015,"DEC","EPWA","Warszawa/ Chopina","Poland",4894,36986,12318,"Warszawa/ Chopina (EPWA) "
2015,"JAN","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"FEB","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"MAR","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"APR","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"MAY","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"JUN","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"JUL","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"AUG","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"SEP","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"OCT","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"NOV","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"DEC","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2015,"JAN","ESSA","Stockholm/ Arlanda","Sweden",7692,59625,20251,"Stockholm/ Arlanda (ESSA) "
2015,"FEB","ESSA","Stockholm/ Arlanda","Sweden",7820,60450,15036,"Stockholm/ Arlanda (ESSA) "
2015,"MAR","ESSA","Stockholm/ Arlanda","Sweden",9223,70369,13452,"Stockholm/ Arlanda (ESSA) "
2015,"APR","ESSA","Stockholm/ Arlanda","Sweden",8955,70886,10594,"Stockholm/ Arlanda (ESSA) "
2015,"MAY","ESSA","Stockholm/ Arlanda","Sweden",9497,73899,13478,"Stockholm/ Arlanda (ESSA) "
2015,"JUN","ESSA","Stockholm/ Arlanda","Sweden",9642,76490,13395,"Stockholm/ Arlanda (ESSA) "
2015,"JUL","ESSA","Stockholm/ Arlanda","Sweden",7811,69813,9347,"Stockholm/ Arlanda (ESSA) "
2015,"AUG","ESSA","Stockholm/ Arlanda","Sweden",9148,74492,11302,"Stockholm/ Arlanda (ESSA) "
2015,"SEP","ESSA","Stockholm/ Arlanda","Sweden",10067,80277,16074,"Stockholm/ Arlanda (ESSA) "
2015,"OCT","ESSA","Stockholm/ Arlanda","Sweden",9940,77638,13724,"Stockholm/ Arlanda (ESSA) "
2015,"NOV","ESSA","Stockholm/ Arlanda","Sweden",8940,71182,17053,"Stockholm/ Arlanda (ESSA) "
2015,"DEC","ESSA","Stockholm/ Arlanda","Sweden",7912,63661,16329,"Stockholm/ Arlanda (ESSA) "
2015,"JAN","EVRA","Riga","Latvia",2342,18262,6792,"Riga (EVRA) "
2015,"FEB","EVRA","Riga","Latvia",1981,15489,4568,"Riga (EVRA) "
2015,"MAR","EVRA","Riga","Latvia",2347,18498,3681,"Riga (EVRA) "
2015,"APR","EVRA","Riga","Latvia",NA,NA,NA,"Riga (EVRA) "
2015,"MAY","EVRA","Riga","Latvia",2777,21498,3937,"Riga (EVRA) "
2015,"JUN","EVRA","Riga","Latvia",2855,22398,4287,"Riga (EVRA) "
2015,"JUL","EVRA","Riga","Latvia",2934,22889,4161,"Riga (EVRA) "
2015,"AUG","EVRA","Riga","Latvia",3176,24062,5541,"Riga (EVRA) "
2015,"SEP","EVRA","Riga","Latvia",3040,23466,3824,"Riga (EVRA) "
2015,"OCT","EVRA","Riga","Latvia",2921,22753,3254,"Riga (EVRA) "
2015,"NOV","EVRA","Riga","Latvia",2596,20452,4276,"Riga (EVRA) "
2015,"DEC","EVRA","Riga","Latvia",2526,19976,4827,"Riga (EVRA) "
2015,"JAN","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"FEB","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"MAR","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"APR","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"MAY","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"JUN","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"JUL","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"AUG","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"SEP","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"OCT","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"NOV","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"DEC","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2015,"JAN","GCFV","Fuerteventura","Spain",1554,12220,1473,"Fuerteventura (GCFV) "
2015,"FEB","GCFV","Fuerteventura","Spain",1425,11221,1148,"Fuerteventura (GCFV) "
2015,"MAR","GCFV","Fuerteventura","Spain",1533,12284,1199,"Fuerteventura (GCFV) "
2015,"APR","GCFV","Fuerteventura","Spain",1526,12189,1396,"Fuerteventura (GCFV) "
2015,"MAY","GCFV","Fuerteventura","Spain",1510,12040,1161,"Fuerteventura (GCFV) "
2015,"JUN","GCFV","Fuerteventura","Spain",1479,11834,1077,"Fuerteventura (GCFV) "
2015,"JUL","GCFV","Fuerteventura","Spain",1672,13462,1375,"Fuerteventura (GCFV) "
2015,"AUG","GCFV","Fuerteventura","Spain",1885,15307,2089,"Fuerteventura (GCFV) "
2015,"SEP","GCFV","Fuerteventura","Spain",1514,12203,872,"Fuerteventura (GCFV) "
2015,"OCT","GCFV","Fuerteventura","Spain",1687,13737,1716,"Fuerteventura (GCFV) "
2015,"NOV","GCFV","Fuerteventura","Spain",1579,12753,1542,"Fuerteventura (GCFV) "
2015,"DEC","GCFV","Fuerteventura","Spain",1602,12842,1894,"Fuerteventura (GCFV) "
2015,"JAN","GCLP","Gran Canaria","Spain",4449,32807,9128,"Gran Canaria (GCLP) "
2015,"FEB","GCLP","Gran Canaria","Spain",4002,29454,9308,"Gran Canaria (GCLP) "
2015,"MAR","GCLP","Gran Canaria","Spain",4322,31869,9845,"Gran Canaria (GCLP) "
2015,"APR","GCLP","Gran Canaria","Spain",4045,30266,7514,"Gran Canaria (GCLP) "
2015,"MAY","GCLP","Gran Canaria","Spain",3488,26300,4408,"Gran Canaria (GCLP) "
2015,"JUN","GCLP","Gran Canaria","Spain",3211,23611,5404,"Gran Canaria (GCLP) "
2015,"JUL","GCLP","Gran Canaria","Spain",3420,25161,5246,"Gran Canaria (GCLP) "
2015,"AUG","GCLP","Gran Canaria","Spain",3266,24600,5653,"Gran Canaria (GCLP) "
2015,"SEP","GCLP","Gran Canaria","Spain",3066,23080,3528,"Gran Canaria (GCLP) "
2015,"OCT","GCLP","Gran Canaria","Spain",3988,30821,7422,"Gran Canaria (GCLP) "
2015,"NOV","GCLP","Gran Canaria","Spain",4494,34895,8751,"Gran Canaria (GCLP) "
2015,"DEC","GCLP","Gran Canaria","Spain",4124,31030,9890,"Gran Canaria (GCLP) "
2015,"JAN","GCRR","Lanzarote","Spain",NA,NA,NA,"Lanzarote (GCRR) "
2015,"FEB","GCRR","Lanzarote","Spain",NA,NA,NA,"Lanzarote (GCRR) "
2015,"MAR","GCRR","Lanzarote","Spain",2054,14217,5530,"Lanzarote (GCRR) "
2015,"APR","GCRR","Lanzarote","Spain",2073,14523,5526,"Lanzarote (GCRR) "
2015,"MAY","GCRR","Lanzarote","Spain",2040,14430,4252,"Lanzarote (GCRR) "
2015,"JUN","GCRR","Lanzarote","Spain",1998,14074,3892,"Lanzarote (GCRR) "
2015,"JUL","GCRR","Lanzarote","Spain",2160,15412,1834,"Lanzarote (GCRR) "
2015,"AUG","GCRR","Lanzarote","Spain",2339,16709,2368,"Lanzarote (GCRR) "
2015,"SEP","GCRR","Lanzarote","Spain",1953,13733,1770,"Lanzarote (GCRR) "
2015,"OCT","GCRR","Lanzarote","Spain",2105,14706,3342,"Lanzarote (GCRR) "
2015,"NOV","GCRR","Lanzarote","Spain",1975,13717,2145,"Lanzarote (GCRR) "
2015,"DEC","GCRR","Lanzarote","Spain",2007,13887,2520,"Lanzarote (GCRR) "
2015,"JAN","GCTS","Tenerife Sur/Reina Sofia","Spain",2680,25485,4512,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"FEB","GCTS","Tenerife Sur/Reina Sofia","Spain",2390,22613,4221,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"MAR","GCTS","Tenerife Sur/Reina Sofia","Spain",2657,25290,4292,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"APR","GCTS","Tenerife Sur/Reina Sofia","Spain",2269,22165,2584,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"MAY","GCTS","Tenerife Sur/Reina Sofia","Spain",1913,19144,1965,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"JUN","GCTS","Tenerife Sur/Reina Sofia","Spain",1890,18826,600,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"JUL","GCTS","Tenerife Sur/Reina Sofia","Spain",2137,21081,1476,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"AUG","GCTS","Tenerife Sur/Reina Sofia","Spain",2193,21836,1439,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"SEP","GCTS","Tenerife Sur/Reina Sofia","Spain",1976,19584,675,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"OCT","GCTS","Tenerife Sur/Reina Sofia","Spain",2343,21901,0,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"NOV","GCTS","Tenerife Sur/Reina Sofia","Spain",2585,23293,835,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"DEC","GCTS","Tenerife Sur/Reina Sofia","Spain",2657,23944,1526,"Tenerife Sur/Reina Sofia (GCTS) "
2015,"JAN","GCXO","Tenerife North","Spain",1903,12855,1814,"Tenerife North (GCXO) "
2015,"FEB","GCXO","Tenerife North","Spain",1761,12006,1696,"Tenerife North (GCXO) "
2015,"MAR","GCXO","Tenerife North","Spain",1952,13215,1802,"Tenerife North (GCXO) "
2015,"APR","GCXO","Tenerife North","Spain",2059,14189,1916,"Tenerife North (GCXO) "
2015,"MAY","GCXO","Tenerife North","Spain",2124,14724,1677,"Tenerife North (GCXO) "
2015,"JUN","GCXO","Tenerife North","Spain",2081,14723,831,"Tenerife North (GCXO) "
2015,"JUL","GCXO","Tenerife North","Spain",2266,15830,807,"Tenerife North (GCXO) "
2015,"AUG","GCXO","Tenerife North","Spain",2340,16504,1187,"Tenerife North (GCXO) "
2015,"SEP","GCXO","Tenerife North","Spain",2088,14518,718,"Tenerife North (GCXO) "
2015,"OCT","GCXO","Tenerife North","Spain",2126,14556,595,"Tenerife North (GCXO) "
2015,"NOV","GCXO","Tenerife North","Spain",2131,13996,740,"Tenerife North (GCXO) "
2015,"DEC","GCXO","Tenerife North","Spain",2165,14304,404,"Tenerife North (GCXO) "
2015,"JAN","LBSF","Sofia","Bulgaria",1564,16796,3695,"Sofia (LBSF) "
2015,"FEB","LBSF","Sofia","Bulgaria",1413,14757,3361,"Sofia (LBSF) "
2015,"MAR","LBSF","Sofia","Bulgaria",1617,16879,4290,"Sofia (LBSF) "
2015,"APR","LBSF","Sofia","Bulgaria",1694,18356,1171,"Sofia (LBSF) "
2015,"MAY","LBSF","Sofia","Bulgaria",1787,18864,960,"Sofia (LBSF) "
2015,"JUN","LBSF","Sofia","Bulgaria",1843,19343,1346,"Sofia (LBSF) "
2015,"JUL","LBSF","Sofia","Bulgaria",1920,19901,1687,"Sofia (LBSF) "
2015,"AUG","LBSF","Sofia","Bulgaria",2022,20322,1609,"Sofia (LBSF) "
2015,"SEP","LBSF","Sofia","Bulgaria",1943,20252,1362,"Sofia (LBSF) "
2015,"OCT","LBSF","Sofia","Bulgaria",1803,18517,1763,"Sofia (LBSF) "
2015,"NOV","LBSF","Sofia","Bulgaria",1546,16647,1773,"Sofia (LBSF) "
2015,"DEC","LBSF","Sofia","Bulgaria",1615,17257,4471,"Sofia (LBSF) "
2015,"JAN","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"FEB","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"MAR","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"APR","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"MAY","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"JUN","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"JUL","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"AUG","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"SEP","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"OCT","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"NOV","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"DEC","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2015,"JAN","LEAL","Alicante","Spain",1906,15299,1949,"Alicante (LEAL) "
2015,"FEB","LEAL","Alicante","Spain",1833,14801,1931,"Alicante (LEAL) "
2015,"MAR","LEAL","Alicante","Spain",2303,19281,3029,"Alicante (LEAL) "
2015,"APR","LEAL","Alicante","Spain",3200,27773,5615,"Alicante (LEAL) "
2015,"MAY","LEAL","Alicante","Spain",3443,30125,5761,"Alicante (LEAL) "
2015,"JUN","LEAL","Alicante","Spain",3600,31186,6950,"Alicante (LEAL) "
2015,"JUL","LEAL","Alicante","Spain",4032,35164,8069,"Alicante (LEAL) "
2015,"AUG","LEAL","Alicante","Spain",4069,35281,8750,"Alicante (LEAL) "
2015,"SEP","LEAL","Alicante","Spain",3545,30937,6664,"Alicante (LEAL) "
2015,"OCT","LEAL","Alicante","Spain",3427,29510,5498,"Alicante (LEAL) "
2015,"NOV","LEAL","Alicante","Spain",2355,19727,2875,"Alicante (LEAL) "
2015,"DEC","LEAL","Alicante","Spain",2321,19430,3785,"Alicante (LEAL) "
2015,"JAN","LEBB","Bilbao","Spain",1288,9889,269,"Bilbao (LEBB) "
2015,"FEB","LEBB","Bilbao","Spain",1309,9941,1104,"Bilbao (LEBB) "
2015,"MAR","LEBB","Bilbao","Spain",1582,12026,252,"Bilbao (LEBB) "
2015,"APR","LEBB","Bilbao","Spain",1805,13795,523,"Bilbao (LEBB) "
2015,"MAY","LEBB","Bilbao","Spain",1843,14046,441,"Bilbao (LEBB) "
2015,"JUN","LEBB","Bilbao","Spain",1968,14939,777,"Bilbao (LEBB) "
2015,"JUL","LEBB","Bilbao","Spain",2081,15881,609,"Bilbao (LEBB) "
2015,"AUG","LEBB","Bilbao","Spain",1900,14783,397,"Bilbao (LEBB) "
2015,"SEP","LEBB","Bilbao","Spain",1882,14383,777,"Bilbao (LEBB) "
2015,"OCT","LEBB","Bilbao","Spain",1828,13907,609,"Bilbao (LEBB) "
2015,"NOV","LEBB","Bilbao","Spain",1548,11788,508,"Bilbao (LEBB) "
2015,"DEC","LEBB","Bilbao","Spain",1453,11244,230,"Bilbao (LEBB) "
2015,"JAN","LEBL","Barcelona","Spain",8831,88094,16893,"Barcelona (LEBL) "
2015,"FEB","LEBL","Barcelona","Spain",8328,83207,21330,"Barcelona (LEBL) "
2015,"MAR","LEBL","Barcelona","Spain",10070,100773,30571,"Barcelona (LEBL) "
2015,"APR","LEBL","Barcelona","Spain",11830,118108,43777,"Barcelona (LEBL) "
2015,"MAY","LEBL","Barcelona","Spain",12247,122653,55450,"Barcelona (LEBL) "
2015,"JUN","LEBL","Barcelona","Spain",12466,124932,65109,"Barcelona (LEBL) "
2015,"JUL","LEBL","Barcelona","Spain",13372,133305,60696,"Barcelona (LEBL) "
2015,"AUG","LEBL","Barcelona","Spain",13459,134901,56361,"Barcelona (LEBL) "
2015,"SEP","LEBL","Barcelona","Spain",12362,124861,52678,"Barcelona (LEBL) "
2015,"OCT","LEBL","Barcelona","Spain",11606,117612,43655,"Barcelona (LEBL) "
2015,"NOV","LEBL","Barcelona","Spain",9490,95683,39138,"Barcelona (LEBL) "
2015,"DEC","LEBL","Barcelona","Spain",9185,92812,36866,"Barcelona (LEBL) "
2015,"JAN","LEIB","Ibiza","Spain",674,4034,24,"Ibiza (LEIB) "
2015,"FEB","LEIB","Ibiza","Spain",678,4074,126,"Ibiza (LEIB) "
2015,"MAR","LEIB","Ibiza","Spain",908,5430,248,"Ibiza (LEIB) "
2015,"APR","LEIB","Ibiza","Spain",1520,9035,387,"Ibiza (LEIB) "
2015,"MAY","LEIB","Ibiza","Spain",3024,17885,3068,"Ibiza (LEIB) "
2015,"JUN","LEIB","Ibiza","Spain",4202,24751,6009,"Ibiza (LEIB) "
2015,"JUL","LEIB","Ibiza","Spain",5519,32285,9648,"Ibiza (LEIB) "
2015,"AUG","LEIB","Ibiza","Spain",6077,35879,11013,"Ibiza (LEIB) "
2015,"SEP","LEIB","Ibiza","Spain",4160,24611,4517,"Ibiza (LEIB) "
2015,"OCT","LEIB","Ibiza","Spain",2377,14085,1191,"Ibiza (LEIB) "
2015,"NOV","LEIB","Ibiza","Spain",943,5544,224,"Ibiza (LEIB) "
2015,"DEC","LEIB","Ibiza","Spain",972,5739,146,"Ibiza (LEIB) "
2015,"JAN","LEMD","Madrid/ Barajas","Spain",12788,151200,53800,"Madrid/ Barajas (LEMD) "
2015,"FEB","LEMD","Madrid/ Barajas","Spain",12414,145950,44496,"Madrid/ Barajas (LEMD) "
2015,"MAR","LEMD","Madrid/ Barajas","Spain",14338,169666,52198,"Madrid/ Barajas (LEMD) "
2015,"APR","LEMD","Madrid/ Barajas","Spain",14999,180863,72750,"Madrid/ Barajas (LEMD) "
2015,"MAY","LEMD","Madrid/ Barajas","Spain",15616,187814,79470,"Madrid/ Barajas (LEMD) "
2015,"JUN","LEMD","Madrid/ Barajas","Spain",15731,183651,75127,"Madrid/ Barajas (LEMD) "
2015,"JUL","LEMD","Madrid/ Barajas","Spain",16406,189575,73138,"Madrid/ Barajas (LEMD) "
2015,"AUG","LEMD","Madrid/ Barajas","Spain",15777,182868,61043,"Madrid/ Barajas (LEMD) "
2015,"SEP","LEMD","Madrid/ Barajas","Spain",15700,181511,69048,"Madrid/ Barajas (LEMD) "
2015,"OCT","LEMD","Madrid/ Barajas","Spain",15643,182206,66733,"Madrid/ Barajas (LEMD) "
2015,"NOV","LEMD","Madrid/ Barajas","Spain",14349,168389,57352,"Madrid/ Barajas (LEMD) "
2015,"DEC","LEMD","Madrid/ Barajas","Spain",14121,166615,59944,"Madrid/ Barajas (LEMD) "
2015,"JAN","LEMG","Málaga","Spain",2829,28513,3103,"Málaga (LEMG) "
2015,"FEB","LEMG","Málaga","Spain",2696,27217,3491,"Málaga (LEMG) "
2015,"MAR","LEMG","Málaga","Spain",3382,34168,4995,"Málaga (LEMG) "
2015,"APR","LEMG","Málaga","Spain",4736,49065,10006,"Málaga (LEMG) "
2015,"MAY","LEMG","Málaga","Spain",5242,54308,11880,"Málaga (LEMG) "
2015,"JUN","LEMG","Málaga","Spain",5264,54428,12598,"Málaga (LEMG) "
2015,"JUL","LEMG","Málaga","Spain",5755,59486,13500,"Málaga (LEMG) "
2015,"AUG","LEMG","Málaga","Spain",5603,59161,12823,"Málaga (LEMG) "
2015,"SEP","LEMG","Málaga","Spain",5034,53338,9061,"Málaga (LEMG) "
2015,"OCT","LEMG","Málaga","Spain",4683,49500,2951,"Málaga (LEMG) "
2015,"NOV","LEMG","Málaga","Spain",2956,30703,0,"Málaga (LEMG) "
2015,"DEC","LEMG","Málaga","Spain",2838,29482,409,"Málaga (LEMG) "
2015,"JAN","LEPA","Palma de Mallorca","Spain",2844,26686,7111,"Palma de Mallorca (LEPA) "
2015,"FEB","LEPA","Palma de Mallorca","Spain",2861,26170,1969,"Palma de Mallorca (LEPA) "
2015,"MAR","LEPA","Palma de Mallorca","Spain",3727,33953,4692,"Palma de Mallorca (LEPA) "
2015,"APR","LEPA","Palma de Mallorca","Spain",6558,59392,10066,"Palma de Mallorca (LEPA) "
2015,"MAY","LEPA","Palma de Mallorca","Spain",8847,80321,22024,"Palma de Mallorca (LEPA) "
2015,"JUN","LEPA","Palma de Mallorca","Spain",10065,92388,29626,"Palma de Mallorca (LEPA) "
2015,"JUL","LEPA","Palma de Mallorca","Spain",11422,102994,36648,"Palma de Mallorca (LEPA) "
2015,"AUG","LEPA","Palma de Mallorca","Spain",11999,106955,41780,"Palma de Mallorca (LEPA) "
2015,"SEP","LEPA","Palma de Mallorca","Spain",9862,86949,28951,"Palma de Mallorca (LEPA) "
2015,"OCT","LEPA","Palma de Mallorca","Spain",8336,73382,19472,"Palma de Mallorca (LEPA) "
2015,"NOV","LEPA","Palma de Mallorca","Spain",3437,33047,4625,"Palma de Mallorca (LEPA) "
2015,"DEC","LEPA","Palma de Mallorca","Spain",3067,29980,3532,"Palma de Mallorca (LEPA) "
2015,"JAN","LEVC","Valencia","Spain",1767,12170,2444,"Valencia (LEVC) "
2015,"FEB","LEVC","Valencia","Spain",1656,11469,2811,"Valencia (LEVC) "
2015,"MAR","LEVC","Valencia","Spain",1946,14482,3268,"Valencia (LEVC) "
2015,"APR","LEVC","Valencia","Spain",2329,18262,4636,"Valencia (LEVC) "
2015,"MAY","LEVC","Valencia","Spain",2313,18169,4330,"Valencia (LEVC) "
2015,"JUN","LEVC","Valencia","Spain",2104,17201,3862,"Valencia (LEVC) "
2015,"JUL","LEVC","Valencia","Spain",2270,18762,4606,"Valencia (LEVC) "
2015,"AUG","LEVC","Valencia","Spain",2657,22141,3472,"Valencia (LEVC) "
2015,"SEP","LEVC","Valencia","Spain",2337,19072,2881,"Valencia (LEVC) "
2015,"OCT","LEVC","Valencia","Spain",2251,17937,2525,"Valencia (LEVC) "
2015,"NOV","LEVC","Valencia","Spain",1340,10921,1583,"Valencia (LEVC) "
2015,"DEC","LEVC","Valencia","Spain",1839,13594,2751,"Valencia (LEVC) "
2015,"JAN","LEZL","Sevilla","Spain",1340,10921,1583,"Sevilla (LEZL) "
2015,"FEB","LEZL","Sevilla","Spain",1339,11071,1610,"Sevilla (LEZL) "
2015,"MAR","LEZL","Sevilla","Spain",1599,13462,2348,"Sevilla (LEZL) "
2015,"APR","LEZL","Sevilla","Spain",1764,15269,2119,"Sevilla (LEZL) "
2015,"MAY","LEZL","Sevilla","Spain",1986,16844,2331,"Sevilla (LEZL) "
2015,"JUN","LEZL","Sevilla","Spain",1824,12267,2503,"Sevilla (LEZL) "
2015,"JUL","LEZL","Sevilla","Spain",1850,12752,1793,"Sevilla (LEZL) "
2015,"AUG","LEZL","Sevilla","Spain",1720,11919,533,"Sevilla (LEZL) "
