"YEAR","MONTH","ICAO","NAME","STATE","FLIGHTS_TOTAL","DELAY","A","C","D","E","G","I","M","N","O","P","R","S","T","V","W","NA","DELAY_AVG","A_AVG","C_AVG","D_AVG","E_AVG","G_AVG","I_AVG","M_AVG","N_AVG","O_AVG","P_AVG","R_AVG","S_AVG","T_AVG","V_AVG","W_AVG","NA_AVG","LABEL"
2014,"MAY",NA,"All FYR Macedonia","FYR Macedonia",583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2014,"NOV",NA,"All FYR Macedonia","FYR Macedonia",508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2014,"OCT",NA,"All FYR Macedonia","FYR Macedonia",564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2014,"SEP",NA,"All FYR Macedonia","FYR Macedonia",622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"APR",NA,"All FYR Macedonia","FYR Macedonia",542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"AUG",NA,"All FYR Macedonia","FYR Macedonia",733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"DEC",NA,"All FYR Macedonia","FYR Macedonia",583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"FEB",NA,"All FYR Macedonia","FYR Macedonia",439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"JAN",NA,"All FYR Macedonia","FYR Macedonia",485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"JUL",NA,"All FYR Macedonia","FYR Macedonia",748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"JUN",NA,"All FYR Macedonia","FYR Macedonia",600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"MAR",NA,"All FYR Macedonia","FYR Macedonia",508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"MAY",NA,"All FYR Macedonia","FYR Macedonia",563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"NOV",NA,"All FYR Macedonia","FYR Macedonia",565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"OCT",NA,"All FYR Macedonia","FYR Macedonia",624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2015,"SEP",NA,"All FYR Macedonia","FYR Macedonia",661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"APR",NA,"All FYR Macedonia","FYR Macedonia",618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"AUG",NA,"All FYR Macedonia","FYR Macedonia",751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"DEC",NA,"All FYR Macedonia","FYR Macedonia",567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"FEB",NA,"All FYR Macedonia","FYR Macedonia",528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"JAN",NA,"All FYR Macedonia","FYR Macedonia",548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"JUL",NA,"All FYR Macedonia","FYR Macedonia",773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"JUN",NA,"All FYR Macedonia","FYR Macedonia",664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"MAR",NA,"All FYR Macedonia","FYR Macedonia",591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"MAY",NA,"All FYR Macedonia","FYR Macedonia",638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"NOV",NA,"All FYR Macedonia","FYR Macedonia",592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"OCT",NA,"All FYR Macedonia","FYR Macedonia",655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2016,"SEP",NA,"All FYR Macedonia","FYR Macedonia",686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All FYR Macedonia (NA) "
2017,"APR",NA,"All FYR Macedonia","FYR Macedonia",632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2017,"AUG",NA,"All FYR Macedonia","FYR Macedonia",923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2017,"DEC",NA,"All FYR Macedonia","FYR Macedonia",659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2017,"FEB",NA,"All FYR Macedonia","FYR Macedonia",485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2017,"JAN",NA,"All FYR Macedonia","FYR Macedonia",569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2017,"JUL",NA,"All FYR Macedonia","FYR Macedonia",836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2017,"JUN",NA,"All FYR Macedonia","FYR Macedonia",687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2017,"MAR",NA,"All FYR Macedonia","FYR Macedonia",574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2017,"MAY",NA,"All FYR Macedonia","FYR Macedonia",654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2017,"NOV",NA,"All FYR Macedonia","FYR Macedonia",656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2017,"OCT",NA,"All FYR Macedonia","FYR Macedonia",745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2017,"SEP",NA,"All FYR Macedonia","FYR Macedonia",790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2018,"APR",NA,"All FYR Macedonia","FYR Macedonia",727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2018,"AUG",NA,"All FYR Macedonia","FYR Macedonia",912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2018,"FEB",NA,"All FYR Macedonia","FYR Macedonia",580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2018,"JAN",NA,"All FYR Macedonia","FYR Macedonia",663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2018,"JUL",NA,"All FYR Macedonia","FYR Macedonia",906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2018,"JUN",NA,"All FYR Macedonia","FYR Macedonia",804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2018,"MAR",NA,"All FYR Macedonia","FYR Macedonia",683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2018,"MAY",NA,"All FYR Macedonia","FYR Macedonia",722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2018,"NOV",NA,"All FYR Macedonia","FYR Macedonia",624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2018,"OCT",NA,"All FYR Macedonia","FYR Macedonia",748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2018,"SEP",NA,"All FYR Macedonia","FYR Macedonia",877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All FYR Macedonia (NA) "
2014,"APR",NA,"All Serbia","Serbia",2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2014,"AUG",NA,"All Serbia","Serbia",3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2014,"DEC",NA,"All Serbia","Serbia",2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2014,"FEB",NA,"All Serbia","Serbia",1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2014,"JAN",NA,"All Serbia","Serbia",2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2014,"JUL",NA,"All Serbia","Serbia",3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2014,"JUN",NA,"All Serbia","Serbia",2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2014,"MAR",NA,"All Serbia","Serbia",2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2014,"MAY",NA,"All Serbia","Serbia",2642,93,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352006056018168,0,0.0352006056018168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2014,"NOV",NA,"All Serbia","Serbia",2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2014,"OCT",NA,"All Serbia","Serbia",2595,375,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0.144508670520231,0,0,0,0,0,0,0,0,0,0.144508670520231,0,0,0,0,0,0,"All Serbia (NA) "
2014,"SEP",NA,"All Serbia","Serbia",2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2015,"APR",NA,"All Serbia","Serbia",2504,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.00758785942492013,0,0,0,0,0,0,0,0,0,0,0,0,0.00758785942492013,0,0,0,"All Serbia (NA) "
2015,"AUG",NA,"All Serbia","Serbia",3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2015,"DEC",NA,"All Serbia","Serbia",2181,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0.0385144429160935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385144429160935,0,"All Serbia (NA) "
2015,"FEB",NA,"All Serbia","Serbia",2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2015,"JAN",NA,"All Serbia","Serbia",2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2015,"JUL",NA,"All Serbia","Serbia",3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2015,"JUN",NA,"All Serbia","Serbia",2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2015,"MAR",NA,"All Serbia","Serbia",2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2015,"MAY",NA,"All Serbia","Serbia",2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2015,"NOV",NA,"All Serbia","Serbia",2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2015,"OCT",NA,"All Serbia","Serbia",2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2015,"SEP",NA,"All Serbia","Serbia",2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"APR",NA,"All Serbia","Serbia",2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"AUG",NA,"All Serbia","Serbia",3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"DEC",NA,"All Serbia","Serbia",2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"FEB",NA,"All Serbia","Serbia",2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"JAN",NA,"All Serbia","Serbia",2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"JUL",NA,"All Serbia","Serbia",3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"JUN",NA,"All Serbia","Serbia",2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"MAR",NA,"All Serbia","Serbia",2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"MAY",NA,"All Serbia","Serbia",2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"NOV",NA,"All Serbia","Serbia",2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"OCT",NA,"All Serbia","Serbia",2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2016,"SEP",NA,"All Serbia","Serbia",3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"All Serbia (NA) "
2017,"APR",NA,"All Serbia","Serbia",2519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2017,"AUG",NA,"All Serbia","Serbia",3340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2017,"DEC",NA,"All Serbia","Serbia",2331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2017,"FEB",NA,"All Serbia","Serbia",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2017,"JAN",NA,"All Serbia","Serbia",2296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2017,"JUL",NA,"All Serbia","Serbia",3342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2017,"JUN",NA,"All Serbia","Serbia",2983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2017,"MAR",NA,"All Serbia","Serbia",2384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2017,"MAY",NA,"All Serbia","Serbia",2735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2017,"NOV",NA,"All Serbia","Serbia",2240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2017,"OCT",NA,"All Serbia","Serbia",2793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2017,"SEP",NA,"All Serbia","Serbia",3105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2018,"APR",NA,"All Serbia","Serbia",2635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2018,"AUG",NA,"All Serbia","Serbia",3555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2018,"FEB",NA,"All Serbia","Serbia",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2018,"JAN",NA,"All Serbia","Serbia",2259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2018,"JUL",NA,"All Serbia","Serbia",3538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2018,"JUN",NA,"All Serbia","Serbia",3126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2018,"MAR",NA,"All Serbia","Serbia",2385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2018,"MAY",NA,"All Serbia","Serbia",2823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2018,"NOV",NA,"All Serbia","Serbia",2398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
2018,"OCT",NA,"All Serbia","Serbia",2894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Serbia (NA) "
