"YEAR","MONTH","ICAO","NAME","STATE","ASMA_RADIUS","FLIGHTS_UNIMPEDED","TIME_REF","TIME_ADD","LABEL"
2018,"FEB","EGKK","London/ Gatwick","United Kingdom",40,9180,130170,26129,"London/ Gatwick (EGKK)"
2018,"MAR","EGKK","London/ Gatwick","United Kingdom",40,10734,151832,31388,"London/ Gatwick (EGKK)"
2018,"APR","EGKK","London/ Gatwick","United Kingdom",40,11222,158089,29765,"London/ Gatwick (EGKK)"
2018,"MAY","EGKK","London/ Gatwick","United Kingdom",40,12164,168373,47211,"London/ Gatwick (EGKK)"
2018,"JUN","EGKK","London/ Gatwick","United Kingdom",40,12769,176185,57361,"London/ Gatwick (EGKK)"
2018,"JUL","EGKK","London/ Gatwick","United Kingdom",40,13312,182808,59739,"London/ Gatwick (EGKK)"
2018,"AUG","EGKK","London/ Gatwick","United Kingdom",40,13733,188246,72036,"London/ Gatwick (EGKK)"
2018,"SEP","EGKK","London/ Gatwick","United Kingdom",40,12984,178355,71287,"London/ Gatwick (EGKK)"
2018,"OCT","EGKK","London/ Gatwick","United Kingdom",40,12187,167954,53060,"London/ Gatwick (EGKK)"
2018,"NOV","EGKK","London/ Gatwick","United Kingdom",40,9452,130538,25549,"London/ Gatwick (EGKK)"
2018,"DEC","EGKK","London/ Gatwick","United Kingdom",40,NA,NA,NA,"London/ Gatwick (EGKK)"
2018,"JAN","EGLC","London/ City","United Kingdom",40,3094,39934,5984,"London/ City (EGLC)"
2018,"FEB","EGLC","London/ City","United Kingdom",40,2968,41125,3697,"London/ City (EGLC)"
2018,"MAR","EGLC","London/ City","United Kingdom",40,3286,45312,3412,"London/ City (EGLC)"
2018,"APR","EGLC","London/ City","United Kingdom",40,3180,42772,3120,"London/ City (EGLC)"
2018,"MAY","EGLC","London/ City","United Kingdom",40,3534,48888,2337,"London/ City (EGLC)"
2018,"JUN","EGLC","London/ City","United Kingdom",40,3493,47962,1859,"London/ City (EGLC)"
2018,"JUL","EGLC","London/ City","United Kingdom",40,3424,46306,1489,"London/ City (EGLC)"
2018,"AUG","EGLC","London/ City","United Kingdom",40,NA,NA,NA,"London/ City (EGLC)"
2018,"SEP","EGLC","London/ City","United Kingdom",40,NA,NA,NA,"London/ City (EGLC)"
2018,"OCT","EGLC","London/ City","United Kingdom",40,NA,NA,NA,"London/ City (EGLC)"
2018,"NOV","EGLC","London/ City","United Kingdom",40,NA,NA,NA,"London/ City (EGLC)"
2018,"DEC","EGLC","London/ City","United Kingdom",40,NA,NA,NA,"London/ City (EGLC)"
2018,"JAN","EGLL","London/ Heathrow","United Kingdom",40,18469,248594,184997,"London/ Heathrow (EGLL)"
2018,"FEB","EGLL","London/ Heathrow","United Kingdom",40,16809,229035,153440,"London/ Heathrow (EGLL)"
2018,"MAR","EGLL","London/ Heathrow","United Kingdom",40,18682,257182,144334,"London/ Heathrow (EGLL)"
2018,"APR","EGLL","London/ Heathrow","United Kingdom",40,18826,256603,150336,"London/ Heathrow (EGLL)"
2018,"MAY","EGLL","London/ Heathrow","United Kingdom",40,19655,272178,134896,"London/ Heathrow (EGLL)"
2018,"JUN","EGLL","London/ Heathrow","United Kingdom",40,19487,267112,123646,"London/ Heathrow (EGLL)"
2018,"JUL","EGLL","London/ Heathrow","United Kingdom",40,20212,272681,123860,"London/ Heathrow (EGLL)"
2018,"AUG","EGLL","London/ Heathrow","United Kingdom",40,20404,271229,121598,"London/ Heathrow (EGLL)"
2018,"SEP","EGLL","London/ Heathrow","United Kingdom",40,19683,264571,132872,"London/ Heathrow (EGLL)"
2018,"OCT","EGLL","London/ Heathrow","United Kingdom",40,19884,268472,161617,"London/ Heathrow (EGLL)"
2018,"NOV","EGLL","London/ Heathrow","United Kingdom",40,17913,247068,165686,"London/ Heathrow (EGLL)"
2018,"DEC","EGLL","London/ Heathrow","United Kingdom",40,NA,NA,NA,"London/ Heathrow (EGLL)"
2018,"JAN","EGNT","Newcastle","United Kingdom",40,1340,17565,807,"Newcastle (EGNT)"
2018,"FEB","EGNT","Newcastle","United Kingdom",40,1290,16756,780,"Newcastle (EGNT)"
2018,"MAR","EGNT","Newcastle","United Kingdom",40,1470,18504,844,"Newcastle (EGNT)"
2018,"APR","EGNT","Newcastle","United Kingdom",40,1664,21361,567,"Newcastle (EGNT)"
2018,"MAY","EGNT","Newcastle","United Kingdom",40,2098,26458,483,"Newcastle (EGNT)"
2018,"JUN","EGNT","Newcastle","United Kingdom",40,2211,27729,562,"Newcastle (EGNT)"
2018,"JUL","EGNT","Newcastle","United Kingdom",40,2241,28460,0,"Newcastle (EGNT)"
2018,"AUG","EGNT","Newcastle","United Kingdom",40,2253,29323,292,"Newcastle (EGNT)"
2018,"SEP","EGNT","Newcastle","United Kingdom",40,2242,29367,693,"Newcastle (EGNT)"
2018,"OCT","EGNT","Newcastle","United Kingdom",40,2068,27053,780,"Newcastle (EGNT)"
2018,"NOV","EGNT","Newcastle","United Kingdom",40,1361,17455,113,"Newcastle (EGNT)"
2018,"DEC","EGNT","Newcastle","United Kingdom",40,NA,NA,NA,"Newcastle (EGNT)"
2018,"JAN","EGPD","Aberdeen","United Kingdom",40,2263,29742,3261,"Aberdeen (EGPD)"
2018,"FEB","EGPD","Aberdeen","United Kingdom",40,2162,28260,3579,"Aberdeen (EGPD)"
2018,"MAR","EGPD","Aberdeen","United Kingdom",40,2313,30254,3697,"Aberdeen (EGPD)"
2018,"APR","EGPD","Aberdeen","United Kingdom",40,2186,28711,2280,"Aberdeen (EGPD)"
2018,"MAY","EGPD","Aberdeen","United Kingdom",40,2364,31276,1447,"Aberdeen (EGPD)"
2018,"JUN","EGPD","Aberdeen","United Kingdom",40,2195,28620,1289,"Aberdeen (EGPD)"
2018,"JUL","EGPD","Aberdeen","United Kingdom",40,2169,28680,1285,"Aberdeen (EGPD)"
2018,"AUG","EGPD","Aberdeen","United Kingdom",40,2163,28435,1205,"Aberdeen (EGPD)"
2018,"SEP","EGPD","Aberdeen","United Kingdom",40,2046,26646,1880,"Aberdeen (EGPD)"
2018,"OCT","EGPD","Aberdeen","United Kingdom",40,2196,28551,2343,"Aberdeen (EGPD)"
2018,"NOV","EGPD","Aberdeen","United Kingdom",40,NA,NA,NA,"Aberdeen (EGPD)"
2018,"DEC","EGPD","Aberdeen","United Kingdom",40,NA,NA,NA,"Aberdeen (EGPD)"
2018,"JAN","EGPF","Glasgow","United Kingdom",40,2964,40764,4966,"Glasgow (EGPF)"
2018,"FEB","EGPF","Glasgow","United Kingdom",40,2727,37585,2818,"Glasgow (EGPF)"
2018,"MAR","EGPF","Glasgow","United Kingdom",40,3065,41756,2775,"Glasgow (EGPF)"
2018,"APR","EGPF","Glasgow","United Kingdom",40,3460,47102,3153,"Glasgow (EGPF)"
2018,"MAY","EGPF","Glasgow","United Kingdom",40,3964,54058,2348,"Glasgow (EGPF)"
2018,"JUN","EGPF","Glasgow","United Kingdom",40,3886,53068,3436,"Glasgow (EGPF)"
2018,"JUL","EGPF","Glasgow","United Kingdom",40,4017,55306,1764,"Glasgow (EGPF)"
2018,"AUG","EGPF","Glasgow","United Kingdom",40,3930,54134,3277,"Glasgow (EGPF)"
2018,"SEP","EGPF","Glasgow","United Kingdom",40,3724,51347,4122,"Glasgow (EGPF)"
2018,"OCT","EGPF","Glasgow","United Kingdom",40,3688,50401,4032,"Glasgow (EGPF)"
2018,"NOV","EGPF","Glasgow","United Kingdom",40,2897,39563,2029,"Glasgow (EGPF)"
2018,"DEC","EGPF","Glasgow","United Kingdom",40,NA,NA,NA,"Glasgow (EGPF)"
2018,"JAN","EGPH","Edinburgh","United Kingdom",40,4292,58010,3447,"Edinburgh (EGPH)"
2018,"FEB","EGPH","Edinburgh","United Kingdom",40,4117,55591,4162,"Edinburgh (EGPH)"
2018,"MAR","EGPH","Edinburgh","United Kingdom",40,4584,60202,4571,"Edinburgh (EGPH)"
2018,"APR","EGPH","Edinburgh","United Kingdom",40,5360,70704,6918,"Edinburgh (EGPH)"
2018,"MAY","EGPH","Edinburgh","United Kingdom",40,5819,76797,6309,"Edinburgh (EGPH)"
2018,"JUN","EGPH","Edinburgh","United Kingdom",40,5837,76511,7861,"Edinburgh (EGPH)"
2018,"JUL","EGPH","Edinburgh","United Kingdom",40,6105,81237,4593,"Edinburgh (EGPH)"
2018,"AUG","EGPH","Edinburgh","United Kingdom",40,6144,83061,7002,"Edinburgh (EGPH)"
2018,"SEP","EGPH","Edinburgh","United Kingdom",40,5782,78863,8611,"Edinburgh (EGPH)"
2018,"OCT","EGPH","Edinburgh","United Kingdom",40,5820,78664,9386,"Edinburgh (EGPH)"
2018,"NOV","EGPH","Edinburgh","United Kingdom",40,4795,63051,4427,"Edinburgh (EGPH)"
2018,"DEC","EGPH","Edinburgh","United Kingdom",40,NA,NA,NA,"Edinburgh (EGPH)"
2018,"JAN","EGSS","London/ Stansted","United Kingdom",40,6915,95389,16856,"London/ Stansted (EGSS)"
2018,"FEB","EGSS","London/ Stansted","United Kingdom",40,6295,90892,10064,"London/ Stansted (EGSS)"
2018,"MAR","EGSS","London/ Stansted","United Kingdom",40,7232,102859,11925,"London/ Stansted (EGSS)"
2018,"APR","EGSS","London/ Stansted","United Kingdom",40,8017,113223,17065,"London/ Stansted (EGSS)"
2018,"MAY","EGSS","London/ Stansted","United Kingdom",40,8645,130344,16266,"London/ Stansted (EGSS)"
2018,"JUN","EGSS","London/ Stansted","United Kingdom",40,8858,132468,14909,"London/ Stansted (EGSS)"
2018,"JUL","EGSS","London/ Stansted","United Kingdom",40,9187,132861,16650,"London/ Stansted (EGSS)"
2018,"AUG","EGSS","London/ Stansted","United Kingdom",40,9536,130566,16839,"London/ Stansted (EGSS)"
2018,"SEP","EGSS","London/ Stansted","United Kingdom",40,9148,128633,16937,"London/ Stansted (EGSS)"
2018,"OCT","EGSS","London/ Stansted","United Kingdom",40,8782,125251,19471,"London/ Stansted (EGSS)"
2018,"NOV","EGSS","London/ Stansted","United Kingdom",40,7015,97911,11748,"London/ Stansted (EGSS)"
2018,"DEC","EGSS","London/ Stansted","United Kingdom",40,NA,NA,NA,"London/ Stansted (EGSS)"
2018,"JAN","EHAM","Amsterdam/ Schiphol","Netherlands",40,18314,244748,36273,"Amsterdam/ Schiphol (EHAM)"
2018,"FEB","EHAM","Amsterdam/ Schiphol","Netherlands",40,17468,228478,30436,"Amsterdam/ Schiphol (EHAM)"
2018,"MAR","EHAM","Amsterdam/ Schiphol","Netherlands",40,20000,264918,34168,"Amsterdam/ Schiphol (EHAM)"
2018,"APR","EHAM","Amsterdam/ Schiphol","Netherlands",40,20467,272590,29270,"Amsterdam/ Schiphol (EHAM)"
2018,"MAY","EHAM","Amsterdam/ Schiphol","Netherlands",40,22239,287489,25764,"Amsterdam/ Schiphol (EHAM)"
2018,"JUN","EHAM","Amsterdam/ Schiphol","Netherlands",40,21490,281652,32184,"Amsterdam/ Schiphol (EHAM)"
2018,"JUL","EHAM","Amsterdam/ Schiphol","Netherlands",40,22622,292299,21241,"Amsterdam/ Schiphol (EHAM)"
2018,"AUG","EHAM","Amsterdam/ Schiphol","Netherlands",40,22817,300973,24791,"Amsterdam/ Schiphol (EHAM)"
2018,"SEP","EHAM","Amsterdam/ Schiphol","Netherlands",40,21902,290779,38000,"Amsterdam/ Schiphol (EHAM)"
2018,"OCT","EHAM","Amsterdam/ Schiphol","Netherlands",40,22553,298861,37761,"Amsterdam/ Schiphol (EHAM)"
2018,"NOV","EHAM","Amsterdam/ Schiphol","Netherlands",40,19074,253334,36646,"Amsterdam/ Schiphol (EHAM)"
2018,"DEC","EHAM","Amsterdam/ Schiphol","Netherlands",40,NA,NA,NA,"Amsterdam/ Schiphol (EHAM)"
2018,"JAN","EICK","Cork","Ireland",40,675,8248,866,"Cork (EICK)"
2018,"FEB","EICK","Cork","Ireland",40,634,7777,221,"Cork (EICK)"
2018,"MAR","EICK","Cork","Ireland",40,700,8615,450,"Cork (EICK)"
2018,"APR","EICK","Cork","Ireland",40,772,9632,622,"Cork (EICK)"
2018,"MAY","EICK","Cork","Ireland",40,944,11592,9,"Cork (EICK)"
2018,"JUN","EICK","Cork","Ireland",40,1073,13041,0,"Cork (EICK)"
2018,"JUL","EICK","Cork","Ireland",40,1085,13140,0,"Cork (EICK)"
2018,"AUG","EICK","Cork","Ireland",40,NA,NA,NA,"Cork (EICK)"
2018,"SEP","EICK","Cork","Ireland",40,NA,NA,NA,"Cork (EICK)"
2018,"OCT","EICK","Cork","Ireland",40,NA,NA,NA,"Cork (EICK)"
2018,"NOV","EICK","Cork","Ireland",40,NA,NA,NA,"Cork (EICK)"
2018,"DEC","EICK","Cork","Ireland",40,NA,NA,NA,"Cork (EICK)"
2018,"JAN","EIDW","Dublin","Ireland",40,8019,101461,25493,"Dublin (EIDW)"
2018,"FEB","EIDW","Dublin","Ireland",40,7177,91854,14795,"Dublin (EIDW)"
2018,"MAR","EIDW","Dublin","Ireland",40,8323,109018,28703,"Dublin (EIDW)"
2018,"APR","EIDW","Dublin","Ireland",40,9416,124828,36096,"Dublin (EIDW)"
2018,"MAY","EIDW","Dublin","Ireland",40,10411,134401,37594,"Dublin (EIDW)"
2018,"JUN","EIDW","Dublin","Ireland",40,10640,138594,39207,"Dublin (EIDW)"
2018,"JUL","EIDW","Dublin","Ireland",40,10998,138206,27750,"Dublin (EIDW)"
2018,"AUG","EIDW","Dublin","Ireland",40,10742,132447,29460,"Dublin (EIDW)"
2018,"SEP","EIDW","Dublin","Ireland",40,10388,126503,37963,"Dublin (EIDW)"
2018,"OCT","EIDW","Dublin","Ireland",40,10176,125331,27413,"Dublin (EIDW)"
2018,"NOV","EIDW","Dublin","Ireland",40,8579,112577,24317,"Dublin (EIDW)"
2018,"DEC","EIDW","Dublin","Ireland",40,NA,NA,NA,"Dublin (EIDW)"
2018,"JAN","EKCH","Copenhagen/ Kastrup","Denmark",40,8602,109661,10121,"Copenhagen/ Kastrup (EKCH)"
2018,"FEB","EKCH","Copenhagen/ Kastrup","Denmark",40,8837,111321,11508,"Copenhagen/ Kastrup (EKCH)"
2018,"MAR","EKCH","Copenhagen/ Kastrup","Denmark",40,10074,125910,12853,"Copenhagen/ Kastrup (EKCH)"
2018,"APR","EKCH","Copenhagen/ Kastrup","Denmark",40,10333,130868,11355,"Copenhagen/ Kastrup (EKCH)"
2018,"MAY","EKCH","Copenhagen/ Kastrup","Denmark",40,11385,142888,10697,"Copenhagen/ Kastrup (EKCH)"
2018,"JUN","EKCH","Copenhagen/ Kastrup","Denmark",40,11409,145449,8757,"Copenhagen/ Kastrup (EKCH)"
2018,"JUL","EKCH","Copenhagen/ Kastrup","Denmark",40,11289,141755,4095,"Copenhagen/ Kastrup (EKCH)"
2018,"AUG","EKCH","Copenhagen/ Kastrup","Denmark",40,11467,146990,9215,"Copenhagen/ Kastrup (EKCH)"
2018,"SEP","EKCH","Copenhagen/ Kastrup","Denmark",40,11184,142995,12091,"Copenhagen/ Kastrup (EKCH)"
2018,"OCT","EKCH","Copenhagen/ Kastrup","Denmark",40,11262,144476,14594,"Copenhagen/ Kastrup (EKCH)"
2018,"NOV","EKCH","Copenhagen/ Kastrup","Denmark",40,10118,128084,12320,"Copenhagen/ Kastrup (EKCH)"
2018,"DEC","EKCH","Copenhagen/ Kastrup","Denmark",40,NA,NA,NA,"Copenhagen/ Kastrup (EKCH)"
2018,"JAN","ELLX","Luxembourg","Luxembourg",40,2611,34974,2633,"Luxembourg (ELLX)"
2018,"FEB","ELLX","Luxembourg","Luxembourg",40,2400,32411,2146,"Luxembourg (ELLX)"
2018,"MAR","ELLX","Luxembourg","Luxembourg",40,2805,37644,2273,"Luxembourg (ELLX)"
2018,"APR","ELLX","Luxembourg","Luxembourg",40,2945,39687,1107,"Luxembourg (ELLX)"
2018,"MAY","ELLX","Luxembourg","Luxembourg",40,3139,42394,1835,"Luxembourg (ELLX)"
2018,"JUN","ELLX","Luxembourg","Luxembourg",40,3159,42602,1144,"Luxembourg (ELLX)"
2018,"JUL","ELLX","Luxembourg","Luxembourg",40,3083,41697,451,"Luxembourg (ELLX)"
2018,"AUG","ELLX","Luxembourg","Luxembourg",40,2898,39052,170,"Luxembourg (ELLX)"
2018,"SEP","ELLX","Luxembourg","Luxembourg",40,3117,41941,916,"Luxembourg (ELLX)"
2018,"OCT","ELLX","Luxembourg","Luxembourg",40,3143,42321,1326,"Luxembourg (ELLX)"
2018,"NOV","ELLX","Luxembourg","Luxembourg",40,2836,38120,2427,"Luxembourg (ELLX)"
2018,"DEC","ELLX","Luxembourg","Luxembourg",40,NA,NA,NA,"Luxembourg (ELLX)"
2018,"JAN","ENBR","Bergen","Norway",40,2444,30272,3883,"Bergen (ENBR)"
2018,"FEB","ENBR","Bergen","Norway",40,2294,28374,3370,"Bergen (ENBR)"
2018,"MAR","ENBR","Bergen","Norway",40,2471,30461,2092,"Bergen (ENBR)"
2018,"APR","ENBR","Bergen","Norway",40,2685,33111,3141,"Bergen (ENBR)"
2018,"MAY","ENBR","Bergen","Norway",40,2849,35070,1010,"Bergen (ENBR)"
2018,"JUN","ENBR","Bergen","Norway",40,2931,36079,1744,"Bergen (ENBR)"
2018,"JUL","ENBR","Bergen","Norway",40,2672,32808,1331,"Bergen (ENBR)"
2018,"AUG","ENBR","Bergen","Norway",40,3050,37564,2842,"Bergen (ENBR)"
2018,"SEP","ENBR","Bergen","Norway",40,3098,38219,4534,"Bergen (ENBR)"
2018,"OCT","ENBR","Bergen","Norway",40,3207,39570,3964,"Bergen (ENBR)"
2018,"NOV","ENBR","Bergen","Norway",40,2863,35345,3536,"Bergen (ENBR)"
2018,"DEC","ENBR","Bergen","Norway",40,NA,NA,NA,"Bergen (ENBR)"
2018,"JAN","ENGM","Oslo/ Gardermoen","Norway",40,9035,116954,14721,"Oslo/ Gardermoen (ENGM)"
2018,"FEB","ENGM","Oslo/ Gardermoen","Norway",40,8903,113790,14443,"Oslo/ Gardermoen (ENGM)"
2018,"MAR","ENGM","Oslo/ Gardermoen","Norway",40,9897,124879,10295,"Oslo/ Gardermoen (ENGM)"
2018,"APR","ENGM","Oslo/ Gardermoen","Norway",40,10471,133740,12659,"Oslo/ Gardermoen (ENGM)"
2018,"MAY","ENGM","Oslo/ Gardermoen","Norway",40,10839,141075,14958,"Oslo/ Gardermoen (ENGM)"
2018,"JUN","ENGM","Oslo/ Gardermoen","Norway",40,10810,138756,16795,"Oslo/ Gardermoen (ENGM)"
2018,"JUL","ENGM","Oslo/ Gardermoen","Norway",40,10278,133272,7596,"Oslo/ Gardermoen (ENGM)"
2018,"AUG","ENGM","Oslo/ Gardermoen","Norway",40,11037,144534,16229,"Oslo/ Gardermoen (ENGM)"
2018,"SEP","ENGM","Oslo/ Gardermoen","Norway",40,10990,143827,13286,"Oslo/ Gardermoen (ENGM)"
2018,"OCT","ENGM","Oslo/ Gardermoen","Norway",40,11305,145821,14595,"Oslo/ Gardermoen (ENGM)"
2018,"NOV","ENGM","Oslo/ Gardermoen","Norway",40,10316,132683,14106,"Oslo/ Gardermoen (ENGM)"
2018,"DEC","ENGM","Oslo/ Gardermoen","Norway",40,NA,NA,NA,"Oslo/ Gardermoen (ENGM)"
2018,"JAN","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"FEB","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"MAR","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"APR","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"MAY","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"JUN","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"JUL","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"AUG","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"SEP","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"OCT","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"NOV","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"DEC","ENVA","Trondheim","Norway",40,NA,NA,NA,"Trondheim (ENVA)"
2018,"JAN","ENZV","Stavanger","Norway",40,1772,21474,1347,"Stavanger (ENZV)"
2018,"FEB","ENZV","Stavanger","Norway",40,1712,20681,703,"Stavanger (ENZV)"
2018,"MAR","ENZV","Stavanger","Norway",40,1844,22293,320,"Stavanger (ENZV)"
2018,"APR","ENZV","Stavanger","Norway",40,NA,NA,NA,"Stavanger (ENZV)"
2018,"MAY","ENZV","Stavanger","Norway",40,NA,NA,NA,"Stavanger (ENZV)"
2018,"JUN","ENZV","Stavanger","Norway",40,NA,NA,NA,"Stavanger (ENZV)"
2018,"JUL","ENZV","Stavanger","Norway",40,NA,NA,NA,"Stavanger (ENZV)"
2018,"AUG","ENZV","Stavanger","Norway",40,NA,NA,NA,"Stavanger (ENZV)"
2018,"SEP","ENZV","Stavanger","Norway",40,NA,NA,NA,"Stavanger (ENZV)"
2018,"OCT","ENZV","Stavanger","Norway",40,NA,NA,NA,"Stavanger (ENZV)"
2018,"NOV","ENZV","Stavanger","Norway",40,NA,NA,NA,"Stavanger (ENZV)"
2018,"DEC","ENZV","Stavanger","Norway",40,NA,NA,NA,"Stavanger (ENZV)"
2018,"JAN","EPWA","Warszawa/ Chopina","Poland",40,6475,85452,12996,"Warszawa/ Chopina (EPWA)"
2018,"FEB","EPWA","Warszawa/ Chopina","Poland",40,6180,81019,10119,"Warszawa/ Chopina (EPWA)"
2018,"MAR","EPWA","Warszawa/ Chopina","Poland",40,6962,91175,11473,"Warszawa/ Chopina (EPWA)"
2018,"APR","EPWA","Warszawa/ Chopina","Poland",40,6899,90930,13750,"Warszawa/ Chopina (EPWA)"
2018,"MAY","EPWA","Warszawa/ Chopina","Poland",40,7779,101665,11298,"Warszawa/ Chopina (EPWA)"
2018,"JUN","EPWA","Warszawa/ Chopina","Poland",40,8257,107895,11340,"Warszawa/ Chopina (EPWA)"
2018,"JUL","EPWA","Warszawa/ Chopina","Poland",40,8716,113769,12659,"Warszawa/ Chopina (EPWA)"
2018,"AUG","EPWA","Warszawa/ Chopina","Poland",40,NA,NA,NA,"Warszawa/ Chopina (EPWA)"
2018,"SEP","EPWA","Warszawa/ Chopina","Poland",40,NA,NA,NA,"Warszawa/ Chopina (EPWA)"
2018,"OCT","EPWA","Warszawa/ Chopina","Poland",40,NA,NA,NA,"Warszawa/ Chopina (EPWA)"
2018,"NOV","EPWA","Warszawa/ Chopina","Poland",40,NA,NA,NA,"Warszawa/ Chopina (EPWA)"
2018,"DEC","EPWA","Warszawa/ Chopina","Poland",40,NA,NA,NA,"Warszawa/ Chopina (EPWA)"
2018,"JAN","ESGG","Göteborg","Sweden",40,2478,32688,1559,"Göteborg (ESGG)"
2018,"FEB","ESGG","Göteborg","Sweden",40,2370,30829,2390,"Göteborg (ESGG)"
2018,"MAR","ESGG","Göteborg","Sweden",40,2789,36234,1413,"Göteborg (ESGG)"
2018,"APR","ESGG","Göteborg","Sweden",40,2857,37616,426,"Göteborg (ESGG)"
2018,"MAY","ESGG","Göteborg","Sweden",40,2944,38592,0,"Göteborg (ESGG)"
2018,"JUN","ESGG","Göteborg","Sweden",40,2909,38864,0,"Göteborg (ESGG)"
2018,"JUL","ESGG","Göteborg","Sweden",40,2712,35730,0,"Göteborg (ESGG)"
2018,"AUG","ESGG","Göteborg","Sweden",40,2896,39244,0,"Göteborg (ESGG)"
2018,"SEP","ESGG","Göteborg","Sweden",40,3063,40847,583,"Göteborg (ESGG)"
2018,"OCT","ESGG","Göteborg","Sweden",40,2994,39555,599,"Göteborg (ESGG)"
2018,"NOV","ESGG","Göteborg","Sweden",40,2650,34893,638,"Göteborg (ESGG)"
2018,"DEC","ESGG","Göteborg","Sweden",40,NA,NA,NA,"Göteborg (ESGG)"
2018,"JAN","ESSA","Stockholm/ Arlanda","Sweden",40,8873,115944,11413,"Stockholm/ Arlanda (ESSA)"
2018,"FEB","ESSA","Stockholm/ Arlanda","Sweden",40,8605,111884,14035,"Stockholm/ Arlanda (ESSA)"
2018,"MAR","ESSA","Stockholm/ Arlanda","Sweden",40,10172,131927,14469,"Stockholm/ Arlanda (ESSA)"
2018,"APR","ESSA","Stockholm/ Arlanda","Sweden",40,10223,132748,13246,"Stockholm/ Arlanda (ESSA)"
2018,"MAY","ESSA","Stockholm/ Arlanda","Sweden",40,10849,141678,8665,"Stockholm/ Arlanda (ESSA)"
2018,"JUN","ESSA","Stockholm/ Arlanda","Sweden",40,10007,128925,11697,"Stockholm/ Arlanda (ESSA)"
2018,"JUL","ESSA","Stockholm/ Arlanda","Sweden",40,9242,119486,6170,"Stockholm/ Arlanda (ESSA)"
2018,"AUG","ESSA","Stockholm/ Arlanda","Sweden",40,10299,133171,7966,"Stockholm/ Arlanda (ESSA)"
2018,"SEP","ESSA","Stockholm/ Arlanda","Sweden",40,10544,136424,15271,"Stockholm/ Arlanda (ESSA)"
2018,"OCT","ESSA","Stockholm/ Arlanda","Sweden",40,10724,138991,14006,"Stockholm/ Arlanda (ESSA)"
2018,"NOV","ESSA","Stockholm/ Arlanda","Sweden",40,9730,126128,12169,"Stockholm/ Arlanda (ESSA)"
2018,"DEC","ESSA","Stockholm/ Arlanda","Sweden",40,NA,NA,NA,"Stockholm/ Arlanda (ESSA)"
2018,"JAN","EVRA","Riga","Latvia",40,2955,38333,3902,"Riga (EVRA)"
2018,"FEB","EVRA","Riga","Latvia",40,2624,33574,3295,"Riga (EVRA)"
2018,"MAR","EVRA","Riga","Latvia",40,3111,39807,4033,"Riga (EVRA)"
2018,"APR","EVRA","Riga","Latvia",40,3296,42225,4463,"Riga (EVRA)"
2018,"MAY","EVRA","Riga","Latvia",40,3682,46419,3379,"Riga (EVRA)"
2018,"JUN","EVRA","Riga","Latvia",40,3660,46302,3025,"Riga (EVRA)"
2018,"JUL","EVRA","Riga","Latvia",40,3790,47283,3421,"Riga (EVRA)"
2018,"AUG","EVRA","Riga","Latvia",40,3868,49645,2930,"Riga (EVRA)"
2018,"SEP","EVRA","Riga","Latvia",40,3676,47136,4905,"Riga (EVRA)"
2018,"OCT","EVRA","Riga","Latvia",40,3653,47126,4746,"Riga (EVRA)"
2018,"NOV","EVRA","Riga","Latvia",40,3100,39911,5505,"Riga (EVRA)"
2018,"DEC","EVRA","Riga","Latvia",40,NA,NA,NA,"Riga (EVRA)"
2018,"JAN","EYVI","Vilnius","Lithuania",40,NA,NA,NA,"Vilnius (EYVI)"
2018,"FEB","EYVI","Vilnius","Lithuania",40,NA,NA,NA,"Vilnius (EYVI)"
2018,"MAR","EYVI","Vilnius","Lithuania",40,NA,NA,NA,"Vilnius (EYVI)"
2018,"APR","EYVI","Vilnius","Lithuania",40,NA,NA,NA,"Vilnius (EYVI)"
2018,"MAY","EYVI","Vilnius","Lithuania",40,NA,NA,NA,"Vilnius (EYVI)"
2018,"JUN","EYVI","Vilnius","Lithuania",40,NA,NA,NA,"Vilnius (EYVI)"
2018,"JUL","EYVI","Vilnius","Lithuania",40,NA,NA,NA,"Vilnius (EYVI)"
2018,"AUG","EYVI","Vilnius","Lithuania",40,NA,NA,NA,"Vilnius (EYVI)"
2018,"SEP","EYVI","Vilnius","Lithuania",40,NA,NA,NA,"Vilnius (EYVI)"
2018,"OCT","EYVI","Vilnius","Lithuania",40,NA,NA,NA,"Vilnius (EYVI)"
2018,"NOV","EYVI","Vilnius","Lithuania",40,NA,NA,NA,"Vilnius (EYVI)"
