"YEAR","NAME","TYPE","FLIGHTS_TOTAL","DELAY","A","C","D","E","G","I","M","N","O","P","R","S","T","V","W","NA","FLIGHTS_DELAYED","FLIGHTS_DELAYED_15","DELAY_AVG","A_AVG","C_AVG","D_AVG","E_AVG","G_AVG","I_AVG","M_AVG","N_AVG","O_AVG","P_AVG","R_AVG","S_AVG","T_AVG","V_AVG","W_AVG","NA_AVG","FLIGHTS_DELAYED_AVG","FLIGHTS_DELAYED_15_AVG","TARGET"
2017,"Georgia","COUNTRY (FIR)",142266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,"Germany","COUNTRY (FIR)",3259115,2427416,0,584700,0,0,3986,0,65070,333,11721,70553,4729,865225,33845,745,786509,0,168646,54003,0.744808329868691,0,0.179404531598302,0,0,0.00122303140576506,0,0.0199655427930589,0.000102174976949264,0.00359637508955652,0.0216479013474517,0.00145100740538459,0.265478511804585,0.0103847210055491,0.000228589663144749,0.241325942778945,0,0.0517459494371938,0.0165698356762495,0.32
2017,"Greece","COUNTRY (FIR)",745434,152951,0,64414,0,0,0,4092,0,0,0,0,131,81352,1252,0,1710,0,8417,3953,0.205183825798126,0,0.0864114059728963,0,0,0,0.00548941958644226,0,0,0,0,0.000175736550787863,0.109133739539651,0.0016795584853924,0,0.00229396566295608,0,0.0112914087632171,0.00530295103255285,1
2017,"HCAA","ANSP (AUA)",745284,152951,0,64414,0,0,0,4092,0,0,0,0,131,81352,1252,0,1710,0,8417,3953,0.205225122235282,0,0.0864287976127221,0,0,0,0.00549052441753748,0,0,0,0,0.000175771920502788,0.109155704402617,0.00167989652266787,0,0.00229442735923487,0,0.0112936813349005,0.00530401833395055,NA
2017,"HungaroControl (EC)","ANSP (AUA)",818888,10433,0,2779,0,0,0,0,0,0,0,0,0,0,0,0,7654,0,823,215,0.012740448022196,0,0.00339362647883471,0,0,0,0,0,0,0,0,0,0,0,0,0.00934682154336124,0,0.00100502144371391,0.000262551166948349,NA
2017,"Hungary","COUNTRY (FIR)",822167,10433,0,2779,0,0,0,0,0,0,0,0,0,0,0,0,7654,0,823,215,0.0126896360471778,0,0.00338009187914378,0,0,0,0,0,0,0,0,0,0,0,0,0.00930954416803399,0,0.00100101317615521,0.000261504049663876,0.05
2017,"IAA","ANSP (AUA)",621279,599,0,0,0,0,599,0,0,0,0,0,0,0,0,0,0,0,33,17,0.000964140104526308,0,0,0,0,0.000964140104526308,0,0,0,0,0,0,0,0,0,0,0,5.31162328036196e-05,2.73629078079253e-05,NA
2017,"Ireland","COUNTRY (FIR)",537213,599,0,0,0,0,599,0,0,0,0,0,0,0,0,0,0,0,33,17,0.00111501397025016,0,0,0,0,0.00111501397025016,0,0,0,0,0,0,0,0,0,0,0,6.14281486114446e-05,3.16448038301381e-05,0.14
2017,"Israel AA","ANSP (AUA)",170701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,"Italy","COUNTRY (FIR)",1785536,14285,0,0,0,0,0,6735,0,0,2508,0,218,0,3102,0,1722,0,327,221,0.00800039875981218,0,0,0,0,0,0.00377197659414316,0,0,0.00140462023728449,0,0.000122092189684218,0,0.00173729345137819,0,0.000964416287322126,0,0.000183138284526327,0.000123772357432166,0.11
2017,"Latvia","COUNTRY (FIR)",265345,497,0,0,0,0,0,0,0,0,0,0,0,397,0,0,100,0,42,10,0.00187303322090109,0,0,0,0,0,0,0,0,0,0,0,0.00149616536961315,0,0,0.000376867851287946,0,0.000158284497540937,3.76867851287946e-05,0.04
2017,"LFV","ANSP (AUA)",755415,20217,0,190,0,0,0,0,3545,0,0,340,0,0,5636,0,10506,0,1452,455,0.0267627727805246,0,0.000251517377865147,0,0,0,0,0.00469278476069445,0,0,0.000450083728811316,0,0,0.00746079969288404,0,0.0139075872202697,0,0.00192212227715891,0.000602317931203378,NA
2017,"LGS","ANSP (AUA)",265837,497,0,0,0,0,0,0,0,0,0,0,0,397,0,0,100,0,42,10,0.00186956668936228,0,0,0,0,0,0,0,0,0,0,0,0.00149339632932963,0,0,0.000376170360032652,0,0.000157991551213714,3.76170360032652e-05,NA
2017,"Lithuania","COUNTRY (FIR)",275464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03
2017,"LPS","ANSP (AUA)",514870,16903,0,9015,0,0,0,0,0,0,0,0,0,0,1461,0,6427,0,1194,368,0.0328296463184882,0,0.0175092741857168,0,0,0,0,0,0,0,0,0,0,0.00283760949365859,0,0.0124827626391128,0,0.00231903198865733,0.000714743527492377,NA
2017,"LVNL","ANSP (AUA)",627346,77171,0,60615,0,487,2604,0,0,0,0,1136,0,0,0,0,12329,0,5635,1894,0.123011862672273,0,0.0966213222049714,0,0.000776286132373523,0.00415081948398491,0,0,0,0,0.00181080296997191,0,0,0,0,0.0196526318809716,0,0.00898228409840822,0.00301906762775247,NA
2017,"M-NAV","ANSP (AUA)",171111,5031,0,3461,0,0,0,0,0,0,0,0,0,1570,0,0,0,0,303,141,0.0294019671441345,0,0.0202266365108029,0,0,0,0,0,0,0,0,0,0.00917533063333158,0,0,0,0,0.0017707803706366,0.000824026509108123,NA
2017,"Malta","COUNTRY (FIR)",115541,281,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,7,5,0.00243203711236704,0,0,0,0,0,0,0,0,0,0,0,0,0.00243203711236704,0,0,0,6.05845544006024e-05,4.3274681714716e-05,NA
2017,"MATS","ANSP (AUA)",116778,281,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,7,5,0.00240627515456678,0,0,0,0,0,0,0,0,0,0,0,0,0.00240627515456678,0,0,0,5.99427974447242e-05,4.28162838890887e-05,NA
2017,"MoldATSA","ANSP (AUA)",50202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,"Moldova","COUNTRY (FIR)",50202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,"MUAC","ANSP (AUA)",1848581,1232634,0,510645,0,0,0,0,36858,330,20867,176502,3805,76277,20698,122,386530,0,84003,27645,0.666800102348775,0,0.276236204959372,0,0,0,0,0.0199385366397253,0.000178515304441623,0.0112881177508586,0.0954797220138041,0.00205833555575871,0.0412624602330112,0.0111966962767658,6.59965670966e-05,0.209095517047941,0,0.0454418821788172,0.014954713912996,0.18
2017,"NATS (Continental)","ANSP (AUA)",2490666,418087,373,160509,0,0,0,0,4242,0,6186,21810,1143,73900,0,0,149924,0,22321,10133,0.167861527800195,0.000149759140727821,0.0644442088983428,0,0,0,0,0.00170315891412177,0,0.00248367304166837,0.00875669399269111,0.000458913399066756,0.0296707788198016,0,0,0.0601943415937745,0,0.00896186000049786,0.00406838973993301,NA
2017,"NAV Portugal (Continental)","ANSP (AUA)",610028,115348,0,52331,0,0,0,0,0,0,1774,2056,152,3831,52329,0,2875,0,5981,2594,0.189086402591356,0,0.0857845869369931,0,0,0,0,0,0,0.00290806323644161,0.00337033709928069,0.0002491688906083,0.00628003960473945,0.0857813083989587,0,0.00471289842433462,0,0.00980446799163317,0.0042522638305127,NA
2017,"NAVIAIR","ANSP (AUA)",660462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,"NEFAB","FAB (FIR)",1028427,17841,0,6937,0,0,0,0,0,0,0,0,0,8284,2098,0,522,0,1246,435,0.0173478525943018,0,0.00674525270145572,0,0,0,0,0,0,0,0,0,0.00805501994793991,0.00204000867344012,0,0.000507571271466035,0,0.00121155901196682,0.000422976059555029,0.13
2017,"Netherlands","COUNTRY (FIR)",1286829,380188,0,192396,0,487,2604,0,25805,0,3621,56527,709,6284,4760,0,86995,0,27517,8691,0.295445626419672,0,0.149511706683639,0,0.000378449661920892,0.00202357889043533,0,0.0200531694576358,0,0.00281389368750627,0.043927359423824,0.000550966756266761,0.00488332171562811,0.00369901517606457,0,0.0676041649667516,0,0.0213835715545733,0.00675381111243219,0.18
2017,"Norway","COUNTRY (FIR)",594574,12249,0,2594,0,0,0,0,0,0,0,0,0,7887,1768,0,0,0,859,293,0.0206013044633637,0,0.00436278747472981,0,0,0,0,0,0,0,0,0,0.0132649594499591,0.00297355753867475,0,0,0,0.00144473185843982,0.000492789795719288,0.08
2017,"ONDA","ANSP (AUA)",411134,2598,0,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,70,0.006319107638872,0,0.006319107638872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367276848910574,0.000170260790885697,NA
2017,"Oro Navigacija","ANSP (AUA)",240155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,"PANSA","ANSP (AUA)",775661,87644,0,36853,0,0,0,0,0,83,345,0,0,38055,98,0,12210,0,6612,1911,0.112992660453471,0,0.047511735152341,0,0,0,0,0,0.000107005508849871,0.000444781934375971,0,0,0.0490613811961669,0.00012634385382274,0,0.0157414128079148,0,0.00852434246404035,0.00246370514954342,NA
2017,"Poland","COUNTRY (FIR)",792720,87644,0,36853,0,0,0,0,0,83,345,0,0,38055,98,0,12210,0,6612,1911,0.110561106065193,0,0.0464893026541528,0,0,0,0,0,0.00010470279543849,0.000435210414774447,0,0,0.0480056009688162,0.000123624987385205,0,0.0154026642446261,0,0.00834090221011202,0.0024106872540115,0.23
2017,"Portugal","COUNTRY (FIR)",693393,115348,0,52331,0,0,0,0,0,0,1774,2056,152,3831,52329,0,2875,0,5981,2594,0.16635299173773,0,0.0754709089938895,0,0,0,0,0,0,0.002558433673256,0.00296512944318734,0.000219211904360154,0.00552500530002466,0.0754680246267268,0,0.0041462777962858,0,0.00862569999985578,0.00374102420993578,NA
2017,"Portugal Continental","COUNTRY (FIR)",612523,115348,0,52331,0,0,0,0,0,0,1774,2056,152,3831,52329,0,2875,0,5981,2594,0.188316193840884,0,0.0854351591695332,0,0,0,0,0,0,0.00289621777467948,0.00335660864979764,0.000248153946872199,0.00625445901623286,0.0854318939860217,0,0.00469370129774719,0,0.00976453129106989,0.00423494301438477,NA
2017,"Portugal Santa Maria","COUNTRY (FIR)",162432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,"Romania","COUNTRY (FIR)",673314,7649,0,388,0,0,0,7261,0,0,0,0,0,0,0,0,0,0,196,126,0.0113602271748397,0,0.000576254169674179,0,0,0,0.0107839730051655,0,0,0,0,0,0,0,0,0,0,0.000291097467154998,0.000187134086028213,0
2017,"ROMATSA","ANSP (AUA)",673297,7649,0,388,0,0,0,7261,0,0,0,0,0,0,0,0,0,0,196,126,0.0113605140079341,0,0.000576268719450703,0,0,0,0.0107842452884834,0,0,0,0,0,0,0,0,0,0,0.000291104817042108,0.000187138810955641,NA
2017,"Sakaeronavigatsia","ANSP (AUA)",142254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,"Serbia & Montenegro","COUNTRY (FIR)",654119,23603,0,199,0,0,0,0,3395,0,3579,0,0,0,2165,0,14265,0,1378,560,0.0360836483881373,0,0.000304225989460633,0,0,0,0,0.00519018710662739,0,0.00547148148884224,0,0,0,0.00330979531247372,0,0.0218079584907333,0,0.00210665031897866,0.000856113337175651,NA
2017,"SES Area","AREA (AUA)",9817659,9160480,373,4004051,0,487,12461,710073,166867,1101,134258,284191,28251,1510434,207491,1007,2099435,0,554419,211900,0.933061537378717,3.7992763855416e-05,0.407841726831213,0,4.96044932911196e-05,0.001269243513143,0.0723261013648977,0.0169966180328732,0.000112144860602716,0.0136751541278832,0.0289469210531757,0.0028775698972637,0.153848692442873,0.0211344680030138,0.000102570276682048,0.21384272971795,0,0.0564716089650292,0.0215835567318034,0.5
2017,"SES Area (FIR)","AREA (FIR)",9847620,9230266,373,4028733,0,487,12461,710073,166867,1101,134258,284191,28251,1519293,207491,1007,2135680,0,559098,213587,0.937309319409157,3.78771723523044e-05,0.409107276682082,0,4.9453573553813e-05,0.00126538188922806,0.0721060520206913,0.0169449064850187,0.000111803664235622,0.0136335480044925,0.0288588511741923,0.00286881500301596,0.154280222023189,0.0210701672079142,0.000102258210613326,0.216872706298578,0,0.0567749364821145,0.021689200030058,0.5
2017,"Skyguide","ANSP (AUA)",1242610,238993,0,89913,0,0,167,0,474,0,354,7466,4,48386,27229,0,65000,0,16491,5411,0.192331463612879,0,0.0723581815694385,0,0,0.000134394540523575,0,0.000381455162923202,0,0.000284884235600872,0.00600832119490427,3.21903091074432e-06,0.0389390074118187,0.0219127481671643,0,0.0523092522995952,0,0.0132712596872711,0.00435454406450938,NA
2017,"Slovakia","COUNTRY (FIR)",514880,16903,0,9015,0,0,0,0,0,0,0,0,0,0,1461,0,6427,0,1194,368,0.0328290087010566,0,0.0175089341205718,0,0,0,0,0,0,0,0,0,0,0.00283755438160348,0,0.0124825201988813,0,0.00231898694841516,0.000714729645742697,0.1
2017,"Slovenia","COUNTRY (FIR)",385898,1147,0,387,0,0,0,0,0,0,0,0,0,673,87,0,0,0,87,28,0.00297228801393114,0,0.00100285567688871,0,0,0,0,0,0,0,0,0,0.00174398416161784,0.000225448175424594,0,0,0,0.000225448175424594,7.25580334699843e-05,0.22
2017,"Slovenia Control","ANSP (AUA)",307417,1147,0,387,0,0,0,0,0,0,0,0,0,673,87,0,0,0,87,28,0.00373108839133815,0,0.00125887637964068,0,0,0,0,0,0,0,0,0,0.00218920879456894,0.000283003217128526,0,0,0,0.000283003217128526,9.10814951678014e-05,NA
2017,"SMATSA","ANSP (AUA)",650157,23603,0,199,0,0,0,0,3395,0,3579,0,0,0,2165,0,14265,0,1378,560,0.0363035389913513,0,0.000306079916081808,0,0,0,0,0.00522181565375748,0,0.00550482421938086,0,0,0,0.0033299649161664,0,0.0219408542859648,0,0.00211948806211423,0.000861330417114635,NA
2017,"Spain","COUNTRY (FIR)",1990736,729280,0,511811,0,0,36,0,21,0,51627,7836,4721,7240,8538,151,137299,0,46628,17404,0.366336872392924,0,0.257096370387636,0,0,1.8083763994824e-05,0,1.0548862330314e-05,0,0.0259336245489106,0.00393623262954003,0.00237148471721012,0.00363684587007016,0.0042888660274391,7.58513434227341e-05,0.0689689642423707,0,0.0234224929875182,0.00874249523794215,0.3
2017,"Spain Canarias","COUNTRY (FIR)",332529,85782,0,58854,0,0,0,0,0,0,14356,0,197,19,0,0,12356,0,4518,2226,0.257968477937263,0,0.176989074637099,0,0,0,0,0,0,0.0431721744569647,0,0.00059242953246183,5.71378736892121e-05,0,0,0.0371576614370476,0,0.0135867849119926,0.00669415299116769,NA
2017,"Spain Continental","COUNTRY (FIR)",1879569,643498,0,452957,0,0,36,0,21,0,37271,7836,4524,7221,8538,151,124943,0,42110,15178,0.342364659131961,0,0.240989822666792,0,0,1.91533271723464e-05,0,1.11727741838687e-05,0,0.0198295460289034,0.00416904088118074,0.00240693478132487,0.00384183820865315,0.00454253076104149,8.03375667506753e-05,0.0664742821359578,0,0.0224040724229863,0.00807525555060761,NA
2017,"SW FAB","FAB (FIR)",2059320,844628,0,564142,0,0,36,0,21,0,53401,9892,4873,11071,60867,151,140174,0,52609,19998,0.410148981217101,0,0.273945768506109,0,0,1.74814987471593e-05,0,1.01975409358429e-05,0,0.0259313754054737,0.00480352737796943,0.00236631509430297,0.00537604646193889,0.0295568440067595,7.33251753005847e-05,0.0680681001495639,0,0.0255467824330361,0.00971097255404697,0.35
2017,"Sweden","COUNTRY (FIR)",808379,20217,0,190,0,0,0,0,3545,0,0,340,0,0,5636,0,10506,0,1452,455,0.025009308752454,0,0.000235038267941151,0,0,0,0,0.00438531926237569,0,0,0.000420594795263113,0,0,0.00697197725324384,0,0.0129963791736302,0,0.00179618718447659,0.000562854799543284,NA
2017,"Switzerland","COUNTRY (FIR)",1109580,238993,0,89913,0,0,167,0,474,0,354,7466,4,48386,27229,0,65000,0,16491,5411,0.21539050812019,0,0.0810333639755583,0,0,0.000150507399196092,0,0.000427188665981723,0,0.000319039636619261,0.00672867211016781,3.60496764541538e-06,0.0436074911227672,0.0245399160042539,0,0.058580724238,0,0.0148623803601363,0.00487661998233566,0.22
2017,"Turkey","COUNTRY (FIR)",1415577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,"UK-Ireland FAB","FAB (FIR)",2573889,418686,373,160509,0,0,599,0,4242,0,6186,21810,1143,73900,0,0,149924,0,22354,10150,0.162666688423627,0.000144916894240583,0.0623604980634363,0,0,0.000232721768498952,0,0.00164808971948674,0,0.00240336704496581,0.00847355888307538,0.000444075094147417,0.0287114168482013,0,0,0.0582480441075742,0,0.00868491220872384,0.0039434489987719,0.26
2017,"UK Continental","COUNTRY (FIR)",2534032,418087,373,160509,0,0,0,0,4242,0,6186,21810,1143,73900,0,0,149924,0,22321,10133,0.164988839919938,0.000147196246929794,0.0633413469127462,0,0,0,0,0.00167401200931954,0,0.00244116885658903,0.00860683685131048,0.000451059812977894,0.0291630097804605,0,0,0.0591642094496044,0,0.00880849176332422,0.00399876560359143,NA
2017,"UK Oceanic","COUNTRY (FIR)",495902,23446,0,0,0,0,0,0,0,0,19669,0,0,3777,0,0,0,0,1203,562,0.0472795028049897,0,0,0,0,0,0,0,0,0.0396630785921412,0,0,0.00761642421284851,0,0,0,0,0.00242588253324246,0.00113328843198858,NA
2017,"Ukraine","COUNTRY (FIR)",232023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,"UkSATSE","ANSP (AUA)",232027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,"United Kingdom","COUNTRY (FIR)",2622002,441533,373,160509,0,0,0,0,4242,0,25855,21810,1143,77677,0,0,149924,0,23524,10695,0.168395371170579,0.000142257709948352,0.0612162004453086,0,0,0,0,0.00161784773619547,0,0.00986078576599102,0.00831807145837417,0.00043592644094093,0.0296250727497538,0,0,0.0571792088640665,0,0.0089717704258044,0.0040789442570982,0.23
2018,"Albania","COUNTRY (FIR)",205662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2018,"Albcontrol","ANSP (AUA)",205657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2018,"All ANSP (AUA)","ANSP (AUA)",33611885,19005598,1450,7144769,0,885,8984,1134153,535115,1248,399448,304400,10238,4360486,292584,867,4810971,0,1046014,455306,0.565442789061072,4.31395025896346e-05,0.212566745364028,0,2.63299722702252e-05,0.000267286407769157,0.0337426181245116,0.0159204102953464,3.7129723608182e-05,0.0118841296761547,0.00905632040571363,0.000304594639663916,0.12973048075108,0.00870477808667976,2.57944474104919e-05,0.143133031664246,0,0.0311203611460649,0.0135459823214318,NA
2018,"All AREA (AUA)","AREA (AUA)",21090194,37231631,2900,13941030,0,1770,12958,2268306,1041217,2496,798803,608678,20460,8705304,535386,1734,9290589,0,2050419,891008,1.76535270372572,0.000137504662119277,0.661019524049897,0,8.39252592934897e-05,0.000614408762669514,0.107552637970044,0.0493697213027059,0.00011834884022404,0.0378755643499533,0.0288607112860128,0.000970119098951864,0.412765477643307,0.0253855417356521,8.22183048671814e-05,0.440517000460024,0,0.0972214385510157,0.0422475013743354,NA
2018,"All AREA (FIR)","AREA (FIR)",10215122,18662188,1450,7050582,0,885,6479,1134153,506308,1248,399448,304278,10238,4354140,243739,867,4648373,0,1030448,446728,1.82691777934713,0.000141946420218966,0.690210258869155,0,8.66362633750238e-05,0.000634255763171502,0.111026867814207,0.0495645573298097,0.00012217181547122,0.0391035956300865,0.0297870157595768,0.00100223962082881,0.426244542160143,0.0238606058743107,8.48741698826504e-05,0.455048211856892,0,0.100874761946064,0.0437320278700538,NA
2018,"All COUNTRY (FIR)","COUNTRY (FIR)",39919150,21105492,2739,8226690,0,1458,7130,1134153,539238,1248,477427,551920,14329,4463054,331598,962,5353546,0,1166347,506219,0.528705946895162,6.86136854116383e-05,0.206083796874432,0,3.65238237788129e-05,0.000178611017519161,0.028411251241572,0.0135082535575031,3.12631907242514e-05,0.0119598488444769,0.0138259456927314,0.000358950528756249,0.111802330460443,0.00830673999822141,2.40987095166104e-05,0.134109719270075,0,0.0292177313394699,0.0126811066868909,NA
2018,"All FAB (FIR)","FAB (FIR)",24567519,22459292,1450,8541244,0,885,6479,1134153,528652,1248,400243,304278,10254,4915248,266295,867,6347996,0,1239482,543253,0.914186410113288,5.90210187687247e-05,0.347664084436039,0,3.60231735243595e-05,0.000263722193519012,0.0461647348273141,0.0215183307683613,5.07987802919782e-05,0.0162915514586556,0.0123853776199379,0.000417380363072071,0.200070996179956,0.0108393118572535,3.52904988086099e-05,0.258389786937786,0,0.0504520623348251,0.0221126520752869,NA
2018,"ANA LUX","ANSP (AUA)",79220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2018,"ANS CR","ANSP (AUA)",856742,423268,0,272251,0,0,0,0,6329,0,0,0,0,40782,6997,0,96909,0,28757,10046,0.494043714443788,0,0.317774779338471,0,0,0,0,0.00738728812174494,0,0,0,0,0.0476012615233057,0.00816698609382988,0,0.113113399366437,0,0.0335655308132437,0.0117258171071338,NA
2018,"ANS Finland","ANSP (AUA)",266600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2018,"ARMATS","ANSP (AUA)",67850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2018,"Armenia","COUNTRY (FIR)",67850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2018,"Austria","COUNTRY (FIR)",1300676,806448,0,203294,0,0,0,0,0,0,209,0,0,156470,1446,0,445029,0,38079,21006,0.620022203838619,0,0.156298724663175,0,0,0,0,0,0,0.000160685674218637,0,0,0.120298982990383,0.00111172959291937,0,0.342152080917923,0,0.029276314777854,0.0161500635054387,0.19
2018,"Austro Control","ANSP (AUA)",1063825,806448,0,203294,0,0,0,0,0,0,209,0,0,156470,1446,0,445029,0,38079,21006,0.758064531290391,0,0.19109721993749,0,0,0,0,0,0,0.000196460884073978,0,0,0.147082461871078,0.00135924611660752,0,0.418329142481141,0,0.0357944210748948,0.0197457288557799,NA
2018,"Avinor","ANSP (AUA)",600070,2844,0,1194,0,0,0,0,0,0,0,0,0,692,16,0,942,0,222,56,0.00473944706450914,0,0.00198976786041628,0,0,0,0,0,0,0,0,0,0.00115319879347409,2.66635559184762e-05,0,0.00156981685470028,0,0.000369956838368857,9.33224457146666e-05,NA
2018,"Baltic FAB","FAB (FIR)",976250,216513,0,122990,0,0,0,0,2047,0,0,0,193,75440,1014,0,14829,0,15094,5326,0.221780281690141,0,0.125982074263764,0,0,0,0,0.00209679897567222,0,0,0,0.000197695262483995,0.0772752880921895,0.00103866837387964,0,0.0151897567221511,0,0.0154612035851472,0.00545556978233035,0.22
2018,"Belgium","COUNTRY (FIR)",1275223,1116497,0,300782,0,0,0,0,32478,0,9810,17633,475,357610,17472,0,380237,0,63398,27010,0.875530789516814,0,0.235866197519963,0,0,0,0,0.0254684866882106,0,0.0076927721661231,0.0138273854847348,0.000372483871448366,0.280429383723474,0.0137011330567281,0,0.298172947006131,0,0.0497152262780706,0.0211806091954113,0.08
2018,"Belgocontrol","ANSP (AUA)",649574,121839,0,11217,0,0,0,0,1206,0,0,14443,285,40504,12179,0,42005,0,7784,2844,0.187567544267474,0,0.0172682404160265,0,0,0,0,0.00185660140338129,0,0,0.0222345721965473,0.000438749087863738,0.0623547124730978,0.0187492110213771,0,0.0646654576691801,0,0.0119832382453731,0.00437825405573499,NA
2018,"BLUE MED FAB","FAB (FIR)",2662464,950186,0,363588,0,0,0,27588,78663,0,32110,0,501,398327,10843,0,38566,0,44664,24495,0.356882196341434,0,0.136560719694238,0,0,0,0.0103618302444653,0.0295451882166294,0,0.0120602569649768,0,0.000188171558376001,0.149608407850773,0.00407254332828538,0,0.0144850784836903,0,0.0167754380904305,0.00920012439604817,0.37
2018,"Bosnia & Herzegovina","COUNTRY (FIR)",389018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2018,"BULATSA","ANSP (AUA)",871155,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2389,0,188,50,0.00274233632361635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274233632361635,0,0.000215805453679311,5.73950674679018e-05,NA
2018,"Bulgaria","COUNTRY (FIR)",871158,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2389,0,188,50,0.00274232687985417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274232687985417,0,0.000215804710511756,5.73948698169563e-05,0.06
2018,"Croatia","COUNTRY (FIR)",646646,388534,0,208094,0,0,0,0,206,0,377,0,16,9322,1764,0,168755,0,24094,9763,0.600844975457979,0,0.321805129854665,0,0,0,0,0.000318566882034374,0,0.000583008322946403,0,2.47430587987864e-05,0.0144159246326429,0.0027279222325662,0,0.260969680474324,0,0.0372599536686224,0.0150979051907844,0.21
2018,"Croatia Control","ANSP (AUA)",640384,388534,0,208094,0,0,0,0,206,0,377,0,16,9322,1764,0,168755,0,24094,9763,0.606720342794323,0,0.324951903857685,0,0,0,0,0.000321681990805517,0,0.000588709274435339,0,2.49850089946032e-05,0.0145568908654807,0.00275459724165501,0,0.263521574555267,0,0.0376243004197482,0.0152455401758945,NA
2018,"Cyprus","COUNTRY (FIR)",393558,433836,0,161148,0,0,0,0,78663,0,3193,0,423,187622,260,0,2527,0,20494,11210,1.1023432378455,0,0.409464424557499,0,0,0,0,0.199876511213087,0,0.00811316248176889,0,0.00107480981202262,0.476732781445175,0.000660639600770407,0,0.00642090873518008,0,0.0520736460699567,0.0284837304793703,1.5
2018,"Czech Republic","COUNTRY (FIR)",877261,423268,0,272251,0,0,0,0,6329,0,0,0,0,40782,6997,0,96909,0,28757,10046,0.482488107872116,0,0.310342076075421,0,0,0,0,0.00721450058762444,0,0,0,0,0.0464878753301469,0.00797596154394188,0,0.110467694334981,0,0.0327804382048216,0.0114515520466543,0.1
2018,"DANUBE FAB","FAB (FIR)",1045203,87350,0,26654,0,0,0,0,0,0,0,0,0,0,0,0,60696,0,4107,2331,0.0835722821308397,0,0.0255012662611952,0,0,0,0,0,0,0,0,0,0,0,0,0.0580710158696445,0,0.00392938022565951,0.00223018877672567,0.03
