"YEAR","MONTH","NAME","TYPE","FLIGHTS_TOTAL","DELAY","A","C","D","E","G","I","M","N","O","P","R","S","T","V","W","NA","FLIGHTS_DELAYED","FLIGHTS_DELAYED_15","DELAY_AVG","A_AVG","C_AVG","D_AVG","E_AVG","G_AVG","I_AVG","M_AVG","N_AVG","O_AVG","P_AVG","R_AVG","S_AVG","T_AVG","V_AVG","W_AVG","NA_AVG"
2018,"JUL","SMATSA","ANSP (AUA)",85990,95904,0,18279,0,0,0,0,3348,0,0,0,0,0,0,0,74277,0,4431,2493,1.11529247586929,0,0.212571229212699,0,0,0,0,0.0389347598557972,0,0,0,0,0,0,0,0.863786486800791,0
2018,"JUL","Spain","COUNTRY (FIR)",216337,208987,0,152439,0,0,0,0,0,0,6796,1707,54,6879,0,0,41112,0,12019,5077,0.966025229156363,0,0.704636747297041,0,0,0,0,0,0,0.0314139513814096,0.00789046718776723,0.000249610561300194,0.0317976120589636,0,0,0.190036840669881,0
2018,"JUL","Spain Canarias","COUNTRY (FIR)",29745,6812,0,6186,0,0,0,0,0,0,626,0,0,0,0,0,0,0,423,166,0.22901327954278,0,0.20796772566818,0,0,0,0,0,0,0.0210455538746008,0,0,0,0,0,0,0
2018,"JUL","Spain Continental","COUNTRY (FIR)",205113,202175,0,146253,0,0,0,0,0,0,6170,1707,54,6879,0,0,41112,0,11596,4911,0.985676188247454,0,0.713036228810461,0,0,0,0,0,0,0.0300809797526242,0.00832224188617981,0.000263269514852788,0.0335376109754136,0,0,0.200435857307923,0
2018,"JUL","SW FAB","FAB (FIR)",223073,209128,0,152501,0,0,0,0,0,0,6796,1707,54,6958,0,0,41112,0,12030,5080,0.937486831664971,0,0.683637194998946,0,0,0,0,0,0,0.0304653633563901,0.00765220353875189,0.000242073222667019,0.0311915830243911,0,0,0.184298413523824,0
2018,"JUL","Sweden","COUNTRY (FIR)",72386,9632,0,682,0,0,0,0,0,0,0,0,0,1875,0,0,7075,0,486,261,0.133064404719145,0,0.00942171138065372,0,0,0,0,0,0,0,0,0,0.0259027988837621,0,0,0.0977398944547288,0
2018,"JUL","Switzerland","COUNTRY (FIR)",118890,104850,0,38896,0,0,0,0,0,0,0,0,0,12333,0,0,53621,0,5489,2646,0.881907645722937,0,0.327159559256456,0,0,0,0,0,0,0,0,0,0.103734544536967,0,0,0.451013541929515,0
2018,"JUL","Turkey","COUNTRY (FIR)",158620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUL","UK-Ireland FAB","FAB (FIR)",254060,160155,0,59519,0,0,0,0,0,0,1748,29171,0,11622,0,0,58095,0,7358,3715,0.630382586790522,0,0.23427143194521,0,0,0,0,0,0,0.00688026450444777,0.114819334015587,0,0.0457450995827757,0,0,0.228666456742502,0
2018,"JUL","UK Continental","COUNTRY (FIR)",249950,160155,0,59519,0,0,0,0,0,0,1748,29171,0,11622,0,0,58095,0,7358,3715,0.640748149629926,0,0.238123624724945,0,0,0,0,0,0,0.00699339867973595,0.116707341468294,0,0.046497299459892,0,0,0.232426485297059,0
2018,"JUL","UK Oceanic","COUNTRY (FIR)",50375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUL","Ukraine","COUNTRY (FIR)",31274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUL","UkSATSE","ANSP (AUA)",31275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUL","United Kingdom","COUNTRY (FIR)",258713,160155,0,59519,0,0,0,0,0,0,1748,29171,0,11622,0,0,58095,0,7358,3715,0.619045042189608,0,0.230058017958123,0,0,0,0,0,0,0.00675652170551924,0.112754287569623,0,0.0449223657102658,0,0,0.224553849246076,0
2018,"JUN","Albania","COUNTRY (FIR)",22885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUN","Albcontrol","ANSP (AUA)",22885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUN","ANA LUX","ANSP (AUA)",7267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUN","ANS CR","ANSP (AUA)",82489,69005,0,36140,0,0,0,0,3290,0,0,0,0,6076,0,0,23499,0,4192,1669,0.836535780528313,0,0.438119021930197,0,0,0,0,0.0398841057595558,0,0,0,0,0.0736583059559456,0,0,0.284874346882615,0
2018,"JUN","ANS Finland","ANSP (AUA)",22504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","ARMATS","ANSP (AUA)",6141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUN","Armenia","COUNTRY (FIR)",6141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUN","Austria","COUNTRY (FIR)",127070,98092,0,15240,0,0,0,0,0,0,0,0,0,14114,0,0,68738,0,4630,2619,0.771952467144094,0,0.119933894703707,0,0,0,0,0,0,0,0,0,0.111072637129141,0,0,0.540945935311246,0
2018,"JUN","Austro Control","ANSP (AUA)",103946,98092,0,15240,0,0,0,0,0,0,0,0,0,14114,0,0,68738,0,4630,2619,0.943682296577069,0,0.146614588343948,0,0,0,0,0,0,0,0,0,0.135782040674966,0,0,0.661285667558155,0
2018,"JUN","Avinor","ANSP (AUA)",53423,511,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0.0095651685603579,0,0.0095651685603579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","Baltic FAB","FAB (FIR)",95507,43769,0,20226,0,0,0,0,0,0,0,0,0,18181,0,0,5362,0,2880,1134,0.458280544881527,0,0.211775053137466,0,0,0,0,0,0,0,0,0,0.190363010041149,0,0,0.0561424817029118,0
2018,"JUN","Belgium","COUNTRY (FIR)",117150,205369,0,58094,0,0,0,0,5054,0,370,0,85,54160,0,0,87606,0,10301,5221,1.75304310712761,0,0.495894152795561,0,0,0,0,0.0431412718736662,0,0.00315834400341443,0,0.000725565514297909,0.462313273580879,0,0,0.747810499359795,0
2018,"JUN","Belgocontrol","ANSP (AUA)",60296,29840,0,1808,0,0,0,0,0,0,0,0,0,3106,0,0,24926,0,1417,767,0.4948918667905,0,0.0299854053336871,0,0,0,0,0,0,0,0,0,0.0515125381451506,0,0,0.413393923311662,0
2018,"JUN","BLUE MED FAB","FAB (FIR)",270996,174136,0,39835,0,0,0,5083,8920,0,26526,0,94,82424,2610,0,8644,0,7841,4499,0.642577750225096,0,0.14699478959099,0,0,0,0.0187567344167442,0.0329156149906272,0,0.0978833635920825,0,0.00034686858846625,0.304152090805768,0.00963113846698844,0,0.0318971497734284,0
2018,"JUN","Bosnia & Herzegovina","COUNTRY (FIR)",41582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","BULATSA","ANSP (AUA)",87760,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,61,11,0.00740656335460346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740656335460346,0
2018,"JUN","Bulgaria","COUNTRY (FIR)",87756,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,61,11,0.00740690095264141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740690095264141,0
2018,"JUN","Croatia","COUNTRY (FIR)",70679,59676,0,24039,0,0,0,0,0,0,163,0,0,135,0,0,35339,0,3453,1540,0.844324339619972,0,0.340115168579069,0,0,0,0,0,0,0.00230620127619236,0,0,0.00191004400175441,0,0,0.499992925762956,0
2018,"JUN","Croatia Control","ANSP (AUA)",70030,59676,0,24039,0,0,0,0,0,0,163,0,0,135,0,0,35339,0,3453,1540,0.852149078966157,0,0.343267171212338,0,0,0,0,0,0,0.00232757389690133,0,0,0.00192774525203484,0,0,0.504626588604884,0
2018,"JUN","Cyprus","COUNTRY (FIR)",35667,29939,0,12189,0,0,0,0,8920,0,0,0,31,8799,0,0,0,0,1450,806,0.839403370061962,0,0.341744469677853,0,0,0,0,0.250091120643732,0,0,0,0.000869150755600415,0.246698628984776,0,0,0,0
2018,"JUN","Czech Republic","COUNTRY (FIR)",84338,69005,0,36140,0,0,0,0,3290,0,0,0,0,6076,0,0,23499,0,4192,1669,0.818195831060732,0,0.42851383717897,0,0,0,0,0.0390096990680358,0,0,0,0,0.0720434442362873,0,0,0.278628850577438,0
2018,"JUN","DANUBE FAB","FAB (FIR)",103468,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,61,11,0.00628213553949047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628213553949047,0
2018,"JUN","DCAC Cyprus","ANSP (AUA)",35667,29939,0,12189,0,0,0,0,8920,0,0,0,31,8799,0,0,0,0,1450,806,0.839403370061962,0,0.341744469677853,0,0,0,0,0.250091120643732,0,0,0,0.000869150755600415,0.246698628984776,0,0,0,0
2018,"JUN","Denmark","COUNTRY (FIR)",60994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","DFS","ANSP (AUA)",287148,888963,0,444852,0,0,244,0,52217,332,0,0,84,86689,115,364,304066,0,47690,21395,3.09583559697438,0,1.54920807388524,0,0,0.000849736024628415,0,0.181846991795172,0.00115619819744522,0,0,0.000292532074052405,0.301896582946773,0.000400490339476507,0.00126763898756042,1.05891735272403,0
2018,"JUN","DHMI","ANSP (AUA)",140087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","DK-SE FAB","FAB (FIR)",98451,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,0,127,22,0.0136413037957969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136413037957969,0
2018,"JUN","DSNA","ANSP (AUA)",311779,1169439,0,272025,0,0,0,297902,16911,0,79953,833,461,239475,76703,66,185110,0,49892,27384,3.7508587813804,0,0.872493015886253,0,0,0,0.955490908624378,0.0542403433201082,0,0.256441261278021,0.00267176429458046,0.00147861145234285,0.768092142190462,0.246017210909009,0.00021168840749377,0.593721835017753,0
2018,"JUN","EANS","ANSP (AUA)",22135,5455,0,5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,144,0.246442285972442,0,0.246442285972442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","ENAIRE","ANSP (AUA)",198771,131329,0,84763,0,0,0,0,0,0,12261,0,581,7005,0,0,26719,0,7373,3206,0.660705032424247,0,0.42643544581453,0,0,0,0,0,0,0.0616840484778967,0,0.00292296159902601,0.0352415593824049,0,0,0.134421017150389,0
2018,"JUN","ENAV","ANSP (AUA)",173402,34090,0,0,0,0,0,5083,0,0,26526,0,0,0,0,0,2481,0,991,769,0.19659519498045,0,0,0,0,0,0.0293133873888421,0,0,0.152974014140552,0,0,0,0,0,0.0143077934510559,0
2018,"JUN","Estonia","COUNTRY (FIR)",22135,5455,0,5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,144,0.246442285972442,0,0.246442285972442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","EUROCONTROL Area (MS)","AREA (AUA)",1016436,3311724,0,1164336,0,0,846,302985,89940,332,123742,52967,1705,589949,80515,430,903977,0,163431,80867,3.25817267393127,0,1.14550842355052,0,0,0.000832319988666281,0.298085664026068,0.0884856498589188,0.000326631484913954,0.121741063874164,0.0521105116308356,0.00167742976439245,0.580409391245489,0.0792130542405031,0.000423046802750001,0.889359487464041,0
2018,"JUN","FAB CE","FAB (FIR)",228046,276318,0,91599,0,0,0,0,3290,0,163,0,0,25753,0,0,155513,0,15284,7115,1.21167659156486,0,0.401668961525306,0,0,0,0,0.0144269138682547,0,0.000714768073108057,0,0,0.11292897047087,0,0,0.681936977627321,0
2018,"JUN","FAB CE (SES RP1)","FAB (FIR)",206732,216642,0,67560,0,0,0,0,3290,0,0,0,0,25618,0,0,120174,0,11831,5575,1.0479364587969,0,0.326799914865623,0,0,0,0,0.0159143238589091,0,0,0,0,0.123918890157305,0,0,0.581303329915059,0
2018,"JUN","FAB CE (SES RP2)","FAB (FIR)",227421,276318,0,91599,0,0,0,0,3290,0,163,0,0,25753,0,0,155513,0,15284,7115,1.21500652974,0,0.402772831005052,0,0,0,0,0.0144665620149415,0,0.000716732403779774,0,0,0.113239322665893,0,0,0.683811081650331,0
2018,"JUN","FABEC","FAB (FIR)",581563,2465730,0,847013,0,0,846,297902,74708,332,80323,833,726,434827,77078,430,650712,0,118539,59174,4.23983300175561,0,1.45644238027522,0,0,0.00145470052255732,0.512243729398191,0.128460717067626,0.000570875382374738,0.138115732947247,0.00143234696842818,0.0012483600229038,0.747686837023676,0.132535941935783,0.000739386790425113,1.11890199342118,0
2018,"JUN","Finland","COUNTRY (FIR)",23768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","France","COUNTRY (FIR)",318206,1169439,0,272025,0,0,0,297902,16911,0,79953,833,461,239475,76703,66,185110,0,49892,27384,3.67510040665481,0,0.854870744109162,0,0,0,0.936192277958304,0.0531448181366788,0,0.251261761249002,0.00261780104712042,0.00144874703808225,0.752578518318322,0.241048251761438,0.000207412808055159,0.581730074228644,0
2018,"JUN","FYR Macedonia","COUNTRY (FIR)",23167,4246,0,3777,0,0,0,0,0,0,0,0,0,323,0,0,146,0,158,99,0.183277938446929,0,0.163033625415462,0,0,0,0,0,0,0,0,0,0.0139422454353175,0,0,0.0063020675961497,0
2018,"JUN","Georgia","COUNTRY (FIR)",13370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUN","Germany","COUNTRY (FIR)",314340,932272,0,445456,0,0,244,0,52217,332,0,0,93,99375,115,364,334076,0,49627,22468,2.96580772412038,0,1.41711522555195,0,0,0.000776229560348667,0,0.166116307183305,0.00105618120506458,0,0,0.00029585798816568,0.316138576064134,0.000365845899344659,0.00115798180314309,1.06278551886492,0
2018,"JUN","Greece","COUNTRY (FIR)",93532,110107,0,27646,0,0,0,0,0,0,0,0,63,73625,2610,0,6163,0,5400,2924,1.17721207715007,0,0.295577984005474,0,0,0,0,0,0,0,0,0.00067356626609075,0.787163751443356,0.0279048881666168,0,0.0658918872685284,0
2018,"JUN","HCAA","ANSP (AUA)",93508,110107,0,27646,0,0,0,0,0,0,0,0,63,73625,2610,0,6163,0,5400,2924,1.17751422338196,0,0.295653847799119,0,0,0,0,0,0,0,0,0.00067373914531377,0.787365786884545,0.0279120503058562,0,0.0659087992471232,0
2018,"JUN","HungaroControl (EC)","ANSP (AUA)",90949,35378,0,6935,0,0,0,0,0,0,0,0,0,3508,0,0,24935,0,2067,928,0.388987234604009,0,0.0762515255802703,0,0,0,0,0,0,0,0,0,0.0385710673014547,0,0,0.274164641722284,0
2018,"JUN","Hungary","COUNTRY (FIR)",91234,35378,0,6935,0,0,0,0,0,0,0,0,0,3508,0,0,24935,0,2067,928,0.387772102505645,0,0.0760133283644255,0,0,0,0,0,0,0,0,0,0.0384505776355306,0,0,0.273308196505689,0
2018,"JUN","IAA","ANSP (AUA)",61625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","Ireland","COUNTRY (FIR)",54215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","Israel AA","ANSP (AUA)",17344,3471,0,3471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,107,0.20012684501845,0,0.20012684501845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","Italy","COUNTRY (FIR)",186320,34090,0,0,0,0,0,5083,0,0,26526,0,0,0,0,0,2481,0,991,769,0.182964791756119,0,0,0,0,0,0.0272810218978102,0,0,0.142367969085444,0,0,0,0,0,0.0133158007728639,0
2018,"JUN","Latvia","COUNTRY (FIR)",28030,4444,0,0,0,0,0,0,1811,0,0,0,0,2633,0,0,0,0,197,107,0.158544416696397,0,0,0,0,0,0,0.0646093471280771,0,0,0,0,0.0939350695683197,0,0,0,0
2018,"JUN","LFV","ANSP (AUA)",69942,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,0,127,22,0.019201624202911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019201624202911,0
2018,"JUN","LGS","ANSP (AUA)",28089,4444,0,0,0,0,0,0,1811,0,0,0,0,2633,0,0,0,0,197,107,0.158211399480224,0,0,0,0,0,0,0.0644736373669408,0,0,0,0,0.0937377621132828,0,0,0,0
2018,"JUN","Lithuania","COUNTRY (FIR)",28957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","LPS","ANSP (AUA)",59692,12954,0,8907,0,0,0,0,0,0,0,0,0,1920,0,0,2127,0,889,326,0.217014005226831,0,0.149215975340079,0,0,0,0,0,0,0,0,0,0.0321651142531663,0,0,0.0356329156335857,0
2018,"JUN","LVNL","ANSP (AUA)",56123,8552,0,5272,0,0,602,0,0,0,0,0,0,0,0,0,2678,0,473,241,0.152379594818524,0,0.0939365322595015,0,0,0.0107264401404059,0,0,0,0,0,0,0,0,0,0.0477166224186163,0
2018,"JUN","M-NAV","ANSP (AUA)",23167,4246,0,3777,0,0,0,0,0,0,0,0,0,323,0,0,146,0,158,99,0.183277938446929,0,0.163033625415462,0,0,0,0,0,0,0,0,0,0.0139422454353175,0,0,0.0063020675961497,0
2018,"JUN","Malta","COUNTRY (FIR)",11990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUN","MATS","ANSP (AUA)",12079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUN","MoldATSA","ANSP (AUA)",6349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","Moldova","COUNTRY (FIR)",6349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","MUAC","ANSP (AUA)",168910,262388,0,61792,0,0,0,0,5352,0,370,0,181,99398,0,0,95295,0,13353,6698,1.55341898052217,0,0.365827955716062,0,0,0,0,0.0316855129950861,0,0.00219051565922681,0,0.00107157657924338,0.5884672310698,0,0,0.564176188502753,0
2018,"JUN","NATS (Continental)","ANSP (AUA)",236167,152321,0,69227,0,0,0,0,477,0,4469,52134,298,17532,0,0,8184,0,7732,4019,0.644971566730322,0,0.293127320921213,0,0,0,0,0.00201975720570613,0,0.0189230502144669,0.220750570570825,0.00126181896708685,0.074235604466331,0,0,0.0346534443846939,0
2018,"JUN","NAV Portugal (Continental)","ANSP (AUA)",54629,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0.000109831774332314,0,0,0,0,0,0,0,0,0,0,0.000109831774332314,0,0,0,0,0
2018,"JUN","NAVIAIR","ANSP (AUA)",62134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","NEFAB","FAB (FIR)",96098,10410,0,5966,0,0,0,0,1811,0,0,0,0,2633,0,0,0,0,594,256,0.108326916272971,0,0.062082457491311,0,0,0,0,0.0188453453765947,0,0,0,0,0.0273991134050657,0,0,0,0
2018,"JUN","Netherlands","COUNTRY (FIR)",120311,52102,0,10174,0,0,602,0,298,0,0,0,87,35658,0,0,5283,0,3005,1412,0.433060983617458,0,0.0845641711896668,0,0,0.00500369874741295,0,0.0024769139978888,0,0,0,0.000723125898712503,0.296381876968856,0,0,0.0439111968149213,0
2018,"JUN","Norway","COUNTRY (FIR)",53309,511,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0.00958562344069482,0,0.00958562344069482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","ONDA","ANSP (AUA)",32661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUN","Oro Navigacija","ANSP (AUA)",25773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","PANSA","ANSP (AUA)",83586,43769,0,20226,0,0,0,0,0,0,0,0,0,18181,0,0,5362,0,2880,1134,0.523640322542053,0,0.241978321728519,0,0,0,0,0,0,0,0,0,0.217512502093652,0,0,0.0641494987198813,0
2018,"JUN","Poland","COUNTRY (FIR)",85293,43769,0,20226,0,0,0,0,0,0,0,0,0,18181,0,0,5362,0,2880,1134,0.513160517275744,0,0.237135521086138,0,0,0,0,0,0,0,0,0,0.213159344846588,0,0,0.0628656513430176,0
2018,"JUN","Portugal","COUNTRY (FIR)",62030,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,9.67273899725939e-05,0,0,0,0,0,0,0,0,0,0,9.67273899725939e-05,0,0,0,0,0
2018,"JUN","Portugal Continental","COUNTRY (FIR)",54899,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0.000109291608226015,0,0,0,0,0,0,0,0,0,0,0.000109291608226015,0,0,0,0,0
2018,"JUN","Portugal Santa Maria","COUNTRY (FIR)",14331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUN","Romania","COUNTRY (FIR)",74538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","ROMATSA","ANSP (AUA)",74531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"JUN","Sakaeronavigatsia","ANSP (AUA)",13365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"JUN","Serbia & Montenegro","COUNTRY (FIR)",75478,50639,0,1930,0,0,0,0,734,0,0,0,0,1271,0,0,46704,0,2809,1314,0.670910728954132,0,0.025570364874533,0,0,0,0,0.00972468798855296,0,0,0,0,0.0168393439147831,0,0,0.618776332176263,0
2018,"JUN","SES Area","AREA (AUA)",949027,3196336,0,1134590,0,0,846,302985,89206,332,123579,52967,1705,588220,79688,430,821788,0,156979,77896,3.3680137656779,0,1.19552973729936,0,0,0.000891439337342352,0.319258566932237,0.093997325681988,0.000349831985812838,0.130216527032424,0.055811899977556,0.00179657691509304,0.619813767153095,0.0839681062814862,0.000453095644275663,0.86592689143723,0
2018,"JUN","SES Area (FIR)","AREA (FIR)",951816,3256012,0,1158629,0,0,846,302985,89206,332,123742,52967,1705,588355,79688,430,857127,0,160432,79436,3.42084184338149,0,1.21728254200392,0,0,0.00088882725232608,0.318323079250611,0.0937218958286055,0.000348806912260353,0.13000621968952,0.0556483606075124,0.00179131260663826,0.61813943031006,0.0837220639283223,0.000451767988770939,0.90051753700295,0
2018,"JUN","Skyguide","ANSP (AUA)",124702,106548,0,61264,0,0,0,0,228,0,0,0,0,6159,260,0,38637,0,5714,2689,0.854420939519815,0,0.49128321919456,0,0,0,0,0.00182835880739683,0,0,0,0,0.0493897451524434,0.00208497056983849,0,0.309834645795577,0
2018,"JUN","Slovakia","COUNTRY (FIR)",59697,12954,0,8907,0,0,0,0,0,0,0,0,0,1920,0,0,2127,0,889,326,0.216995828936127,0,0.149203477561687,0,0,0,0,0,0,0,0,0,0.0321624202221217,0,0,0.0356299311523192,0
2018,"JUN","Slovenia","COUNTRY (FIR)",44719,1213,0,338,0,0,0,0,0,0,0,0,0,0,0,0,875,0,53,33,0.0271249357096536,0,0.00755830854893893,0,0,0,0,0,0,0,0,0,0,0,0,0.0195666271607147,0
2018,"JUN","Slovenia Control","ANSP (AUA)",35388,1213,0,338,0,0,0,0,0,0,0,0,0,0,0,0,875,0,53,33,0.0342771560981124,0,0.00955126031423081,0,0,0,0,0,0,0,0,0,0,0,0,0.0247258957838815,0
2018,"JUN","SMATSA","ANSP (AUA)",75137,50639,0,1930,0,0,0,0,734,0,0,0,0,1271,0,0,46704,0,2809,1314,0.673955574483943,0,0.0256864128192502,0,0,0,0,0.00976882228462675,0,0,0,0,0.0169157671985839,0,0,0.621584572181482,0
2018,"JUN","Spain","COUNTRY (FIR)",198879,131329,0,84763,0,0,0,0,0,0,12261,0,581,7005,0,0,26719,0,7373,3206,0.660346240679006,0,0.42620387270652,0,0,0,0,0,0,0.0616505513402622,0,0.00292137430296814,0.0352224216734799,0,0,0.134348020655776,0
2018,"JUN","Spain Canarias","COUNTRY (FIR)",27334,7413,0,4780,0,0,0,0,0,0,2201,0,0,62,0,0,370,0,420,167,0.271200702421892,0,0.174873783566254,0,0,0,0,0,0,0.0805224262822858,0,0,0.00226823736006439,0,0,0.0135362552132875,0
2018,"JUN","Spain Continental","COUNTRY (FIR)",188217,123916,0,79983,0,0,0,0,0,0,10060,0,581,6943,0,0,26349,0,6953,3039,0.658367735114256,0,0.42495098742409,0,0,0,0,0,0,0.0534489445693003,0,0.00308686250444965,0.0368882725789913,0,0,0.139992668037425,0
