YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,FLT_TXO_UNIMP_2,TIME_TXO_UNIMP_2,TIME_TXO_ADD_2,Pivot Label
2018,2,FEB,EDDV,Hanover,Germany,"2,139","17,142","8,118",Hanover (EDDV)
2018,3,MAR,EDDV,Hanover,Germany,"2,467","20,094","4,298",Hanover (EDDV)
2018,4,APR,EDDV,Hanover,Germany,"2,792","21,339","2,785",Hanover (EDDV)
2018,5,MAY,EDDV,Hanover,Germany,"2,952","27,605","1,517",Hanover (EDDV)
2018,6,JUN,EDDV,Hanover,Germany,"3,249","28,742","1,459",Hanover (EDDV)
2018,7,JUL,EDDV,Hanover,Germany,"3,288","29,968","1,902",Hanover (EDDV)
2018,8,AUG,EDDV,Hanover,Germany,"3,273","29,141","1,235",Hanover (EDDV)
2018,9,SEP,EDDV,Hanover,Germany,"3,436","29,850","1,597",Hanover (EDDV)
2018,10,OCT,EDDV,Hanover,Germany,"3,526","28,451","2,898",Hanover (EDDV)
2018,11,NOV,EDDV,Hanover,Germany,"2,370","18,638","3,305",Hanover (EDDV)
2018,12,DEC,EDDV,Hanover,Germany,"2,107","16,382","2,192",Hanover (EDDV)
2018,1,JAN,EDDW,Bremen,Germany,"1,007","7,477",724,Bremen (EDDW)
2018,2,FEB,EDDW,Bremen,Germany,"1,095","7,531",984,Bremen (EDDW)
2018,3,MAR,EDDW,Bremen,Germany,"1,310","9,031","1,191",Bremen (EDDW)
2018,4,APR,EDDW,Bremen,Germany,"1,456","10,192","1,421",Bremen (EDDW)
2018,5,MAY,EDDW,Bremen,Germany,"1,641","11,005","2,147",Bremen (EDDW)
2018,6,JUN,EDDW,Bremen,Germany,"1,608","11,480","1,684",Bremen (EDDW)
2018,7,JUL,EDDW,Bremen,Germany,"1,711","11,999","1,575",Bremen (EDDW)
2018,8,AUG,EDDW,Bremen,Germany,"1,610","11,399","1,517",Bremen (EDDW)
2018,9,SEP,EDDW,Bremen,Germany,"1,643","11,641","1,656",Bremen (EDDW)
2018,10,OCT,EDDW,Bremen,Germany,"1,620","11,657","1,451",Bremen (EDDW)
2018,11,NOV,EDDW,Bremen,Germany,,,,Bremen (EDDW)
2018,12,DEC,EDDW,Bremen,Germany,,,,Bremen (EDDW)
2018,1,JAN,EETN,Tallinn,Estonia,"1,554","9,775",915,Tallinn (EETN)
2018,2,FEB,EETN,Tallinn,Estonia,"1,484","8,136","1,240",Tallinn (EETN)
2018,3,MAR,EETN,Tallinn,Estonia,"1,796","11,000","1,370",Tallinn (EETN)
2018,4,APR,EETN,Tallinn,Estonia,"1,864","12,619",973,Tallinn (EETN)
2018,5,MAY,EETN,Tallinn,Estonia,"2,212","13,543","1,882",Tallinn (EETN)
2018,6,JUN,EETN,Tallinn,Estonia,"2,152","15,612","2,236",Tallinn (EETN)
2018,7,JUL,EETN,Tallinn,Estonia,"2,208","14,388","1,608",Tallinn (EETN)
2018,8,AUG,EETN,Tallinn,Estonia,"2,174","15,340","2,404",Tallinn (EETN)
2018,9,SEP,EETN,Tallinn,Estonia,"2,145","13,938","2,648",Tallinn (EETN)
2018,10,OCT,EETN,Tallinn,Estonia,"2,162","14,388","2,345",Tallinn (EETN)
2018,11,NOV,EETN,Tallinn,Estonia,,,,Tallinn (EETN)
2018,12,DEC,EETN,Tallinn,Estonia,,,,Tallinn (EETN)
2018,1,JAN,EFHK,Helsinki/ Vantaa,Finland,"7,422","56,503","45,002",Helsinki/ Vantaa (EFHK)
2018,2,FEB,EFHK,Helsinki/ Vantaa,Finland,"6,849","51,299","38,622",Helsinki/ Vantaa (EFHK)
2018,3,MAR,EFHK,Helsinki/ Vantaa,Finland,"7,808","58,958","30,075",Helsinki/ Vantaa (EFHK)
2018,4,APR,EFHK,Helsinki/ Vantaa,Finland,"7,675","59,199","19,282",Helsinki/ Vantaa (EFHK)
2018,5,MAY,EFHK,Helsinki/ Vantaa,Finland,"8,452","64,992","14,485",Helsinki/ Vantaa (EFHK)
2018,6,JUN,EFHK,Helsinki/ Vantaa,Finland,"8,189","63,345","14,957",Helsinki/ Vantaa (EFHK)
2018,7,JUL,EFHK,Helsinki/ Vantaa,Finland,"8,061","61,823","14,652",Helsinki/ Vantaa (EFHK)
2018,8,AUG,EFHK,Helsinki/ Vantaa,Finland,"8,002","59,618","14,098",Helsinki/ Vantaa (EFHK)
2018,9,SEP,EFHK,Helsinki/ Vantaa,Finland,"8,314","63,707","13,702",Helsinki/ Vantaa (EFHK)
2018,10,OCT,EFHK,Helsinki/ Vantaa,Finland,"8,274","63,443","16,000",Helsinki/ Vantaa (EFHK)
2018,11,NOV,EFHK,Helsinki/ Vantaa,Finland,"7,823","58,927","22,524",Helsinki/ Vantaa (EFHK)
2018,12,DEC,EFHK,Helsinki/ Vantaa,Finland,"7,603","57,946","49,005",Helsinki/ Vantaa (EFHK)
2018,1,JAN,EGBB,Birmingham,United Kingdom,"3,753","30,249","4,778",Birmingham (EGBB)
2018,2,FEB,EGBB,Birmingham,United Kingdom,"3,626","29,286","4,827",Birmingham (EGBB)
2018,3,MAR,EGBB,Birmingham,United Kingdom,"4,136","34,330","8,267",Birmingham (EGBB)
2018,4,APR,EGBB,Birmingham,United Kingdom,"4,370","38,141","6,817",Birmingham (EGBB)
2018,5,MAY,EGBB,Birmingham,United Kingdom,"4,972","42,984","10,017",Birmingham (EGBB)
2018,6,JUN,EGBB,Birmingham,United Kingdom,"5,183","44,072","10,667",Birmingham (EGBB)
2018,7,JUL,EGBB,Birmingham,United Kingdom,"5,287","44,152","11,812",Birmingham (EGBB)
2018,8,AUG,EGBB,Birmingham,United Kingdom,"5,284","44,937","12,005",Birmingham (EGBB)
2018,9,SEP,EGBB,Birmingham,United Kingdom,"5,039","43,091","10,804",Birmingham (EGBB)
2018,10,OCT,EGBB,Birmingham,United Kingdom,"5,011","43,050","9,167",Birmingham (EGBB)
2018,11,NOV,EGBB,Birmingham,United Kingdom,"3,899","35,215","6,945",Birmingham (EGBB)
2018,12,DEC,EGBB,Birmingham,United Kingdom,"3,782","33,196","6,492",Birmingham (EGBB)
2018,1,JAN,EGCC,Manchester,United Kingdom,"6,421","70,424","21,570",Manchester (EGCC)
2018,2,FEB,EGCC,Manchester,United Kingdom,"6,041","66,769","25,302",Manchester (EGCC)
2018,3,MAR,EGCC,Manchester,United Kingdom,"7,010","77,691","28,491",Manchester (EGCC)
2018,4,APR,EGCC,Manchester,United Kingdom,"7,400","81,119","23,734",Manchester (EGCC)
2018,5,MAY,EGCC,Manchester,United Kingdom,"8,320","92,849","30,894",Manchester (EGCC)
2018,6,JUN,EGCC,Manchester,United Kingdom,"8,647","97,071","35,880",Manchester (EGCC)
2018,7,JUL,EGCC,Manchester,United Kingdom,"9,051","99,362","40,018",Manchester (EGCC)
2018,8,AUG,EGCC,Manchester,United Kingdom,"9,226","100,173","38,151",Manchester (EGCC)
2018,9,SEP,EGCC,Manchester,United Kingdom,"8,707","94,976","31,521",Manchester (EGCC)
2018,10,OCT,EGCC,Manchester,United Kingdom,"8,379","91,206","26,884",Manchester (EGCC)
2018,11,NOV,EGCC,Manchester,United Kingdom,"6,493","71,706","20,665",Manchester (EGCC)
2018,12,DEC,EGCC,Manchester,United Kingdom,"6,597","72,736","22,249",Manchester (EGCC)
2018,1,JAN,EGGD,Bristol,United Kingdom,"2,365","17,386","4,507",Bristol (EGGD)
2018,2,FEB,EGGD,Bristol,United Kingdom,"2,470","17,664","4,532",Bristol (EGGD)
2018,3,MAR,EGGD,Bristol,United Kingdom,"2,569","18,857","4,907",Bristol (EGGD)
2018,4,APR,EGGD,Bristol,United Kingdom,"2,933","21,781","6,179",Bristol (EGGD)
2018,5,MAY,EGGD,Bristol,United Kingdom,"3,484","25,690","7,785",Bristol (EGGD)
2018,6,JUN,EGGD,Bristol,United Kingdom,"3,543","25,938","7,899",Bristol (EGGD)
2018,7,JUL,EGGD,Bristol,United Kingdom,"3,784","27,301","8,212",Bristol (EGGD)
2018,8,AUG,EGGD,Bristol,United Kingdom,"3,611","26,521","7,904",Bristol (EGGD)
2018,9,SEP,EGGD,Bristol,United Kingdom,,,,Bristol (EGGD)
2018,10,OCT,EGGD,Bristol,United Kingdom,,,,Bristol (EGGD)
2018,11,NOV,EGGD,Bristol,United Kingdom,,,,Bristol (EGGD)
2018,12,DEC,EGGD,Bristol,United Kingdom,,,,Bristol (EGGD)
2018,1,JAN,EGGW,London/ Luton,United Kingdom,"4,534","41,836","14,141",London/ Luton (EGGW)
2018,2,FEB,EGGW,London/ Luton,United Kingdom,"4,293","38,889","15,493",London/ Luton (EGGW)
2018,3,MAR,EGGW,London/ Luton,United Kingdom,"4,868","44,146","23,522",London/ Luton (EGGW)
2018,4,APR,EGGW,London/ Luton,United Kingdom,"5,331","49,842","21,447",London/ Luton (EGGW)
2018,5,MAY,EGGW,London/ Luton,United Kingdom,"5,748","51,545","32,062",London/ Luton (EGGW)
2018,6,JUN,EGGW,London/ Luton,United Kingdom,"5,650","51,233","30,134",London/ Luton (EGGW)
2018,7,JUL,EGGW,London/ Luton,United Kingdom,"6,008","55,050","38,379",London/ Luton (EGGW)
2018,8,AUG,EGGW,London/ Luton,United Kingdom,"5,863","55,637","27,288",London/ Luton (EGGW)
2018,9,SEP,EGGW,London/ Luton,United Kingdom,"5,699","53,255","24,158",London/ Luton (EGGW)
2018,10,OCT,EGGW,London/ Luton,United Kingdom,"5,813","53,658","24,787",London/ Luton (EGGW)
2018,11,NOV,EGGW,London/ Luton,United Kingdom,"4,366","39,578","15,733",London/ Luton (EGGW)
2018,12,DEC,EGGW,London/ Luton,United Kingdom,"4,891","45,238","20,397",London/ Luton (EGGW)
2018,1,JAN,EGKK,London/ Gatwick,United Kingdom,"9,029","96,860","44,798",London/ Gatwick (EGKK)
2018,2,FEB,EGKK,London/ Gatwick,United Kingdom,"8,864","99,777","54,108",London/ Gatwick (EGKK)
2018,3,MAR,EGKK,London/ Gatwick,United Kingdom,"10,170","115,501","66,541",London/ Gatwick (EGKK)
2018,4,APR,EGKK,London/ Gatwick,United Kingdom,"11,615","130,304","76,812",London/ Gatwick (EGKK)
2018,5,MAY,EGKK,London/ Gatwick,United Kingdom,"12,644","150,573","105,749",London/ Gatwick (EGKK)
2018,6,JUN,EGKK,London/ Gatwick,United Kingdom,"13,148","152,926","129,817",London/ Gatwick (EGKK)
2018,7,JUL,EGKK,London/ Gatwick,United Kingdom,"13,751","154,310","150,494",London/ Gatwick (EGKK)
2018,8,AUG,EGKK,London/ Gatwick,United Kingdom,"14,004","146,616","157,732",London/ Gatwick (EGKK)
2018,9,SEP,EGKK,London/ Gatwick,United Kingdom,"13,309","146,606","134,440",London/ Gatwick (EGKK)
2018,10,OCT,EGKK,London/ Gatwick,United Kingdom,"12,419","139,673","107,215",London/ Gatwick (EGKK)
2018,11,NOV,EGKK,London/ Gatwick,United Kingdom,"9,579","110,489","57,867",London/ Gatwick (EGKK)
2018,12,DEC,EGKK,London/ Gatwick,United Kingdom,"10,068","108,579","74,355",London/ Gatwick (EGKK)
2018,1,JAN,EGLC,London/ City,United Kingdom,"3,159","15,883","8,503",London/ City (EGLC)
2018,2,FEB,EGLC,London/ City,United Kingdom,"3,047","14,671","7,549",London/ City (EGLC)
2018,3,MAR,EGLC,London/ City,United Kingdom,"3,369","16,331","8,220",London/ City (EGLC)
2018,4,APR,EGLC,London/ City,United Kingdom,"3,325","16,252","9,166",London/ City (EGLC)
2018,5,MAY,EGLC,London/ City,United Kingdom,"3,629","17,328","8,891",London/ City (EGLC)
2018,6,JUN,EGLC,London/ City,United Kingdom,"3,584","17,134","8,161",London/ City (EGLC)
2018,7,JUL,EGLC,London/ City,United Kingdom,"3,488","16,869","8,279",London/ City (EGLC)
2018,8,AUG,EGLC,London/ City,United Kingdom,,,,London/ City (EGLC)
2018,9,SEP,EGLC,London/ City,United Kingdom,,,,London/ City (EGLC)
2018,10,OCT,EGLC,London/ City,United Kingdom,,,,London/ City (EGLC)
2018,11,NOV,EGLC,London/ City,United Kingdom,,,,London/ City (EGLC)
2018,12,DEC,EGLC,London/ City,United Kingdom,,,,London/ City (EGLC)
2018,1,JAN,EGLL,London/ Heathrow,United Kingdom,"17,711","243,451","136,725",London/ Heathrow (EGLL)
2018,2,FEB,EGLL,London/ Heathrow,United Kingdom,"16,308","221,377","140,287",London/ Heathrow (EGLL)
2018,3,MAR,EGLL,London/ Heathrow,United Kingdom,"18,027","241,679","154,410",London/ Heathrow (EGLL)
2018,4,APR,EGLL,London/ Heathrow,United Kingdom,"18,560","252,425","156,064",London/ Heathrow (EGLL)
2018,5,MAY,EGLL,London/ Heathrow,United Kingdom,"18,981","251,467","179,478",London/ Heathrow (EGLL)
2018,6,JUN,EGLL,London/ Heathrow,United Kingdom,"18,757","252,268","180,578",London/ Heathrow (EGLL)
2018,7,JUL,EGLL,London/ Heathrow,United Kingdom,"19,463","266,228","198,192",London/ Heathrow (EGLL)
2018,8,AUG,EGLL,London/ Heathrow,United Kingdom,"19,662","274,638","181,663",London/ Heathrow (EGLL)
2018,9,SEP,EGLL,London/ Heathrow,United Kingdom,"18,957","261,132","165,124",London/ Heathrow (EGLL)
2018,10,OCT,EGLL,London/ Heathrow,United Kingdom,"19,463","266,331","181,808",London/ Heathrow (EGLL)
2018,11,NOV,EGLL,London/ Heathrow,United Kingdom,"17,629","235,627","169,646",London/ Heathrow (EGLL)
2018,12,DEC,EGLL,London/ Heathrow,United Kingdom,"18,014","248,166","159,070",London/ Heathrow (EGLL)
2018,1,JAN,EGNT,Newcastle,United Kingdom,"1,432","14,066","1,128",Newcastle (EGNT)
2018,2,FEB,EGNT,Newcastle,United Kingdom,"1,356","12,817","1,377",Newcastle (EGNT)
2018,3,MAR,EGNT,Newcastle,United Kingdom,"1,615","14,737","4,867",Newcastle (EGNT)
2018,4,APR,EGNT,Newcastle,United Kingdom,"1,982","18,304","13,420",Newcastle (EGNT)
2018,5,MAY,EGNT,Newcastle,United Kingdom,"2,446","22,349","15,304",Newcastle (EGNT)
2018,6,JUN,EGNT,Newcastle,United Kingdom,"2,491","22,795","12,985",Newcastle (EGNT)
2018,7,JUL,EGNT,Newcastle,United Kingdom,"2,619","24,232","15,240",Newcastle (EGNT)
2018,8,AUG,EGNT,Newcastle,United Kingdom,"2,494","24,550","11,729",Newcastle (EGNT)
2018,9,SEP,EGNT,Newcastle,United Kingdom,"2,333","23,605","4,638",Newcastle (EGNT)
2018,10,OCT,EGNT,Newcastle,United Kingdom,"2,194","21,942","4,917",Newcastle (EGNT)
2018,11,NOV,EGNT,Newcastle,United Kingdom,"1,397","13,402","1,390",Newcastle (EGNT)
2018,12,DEC,EGNT,Newcastle,United Kingdom,"1,270","12,591","1,007",Newcastle (EGNT)
2018,1,JAN,EGPD,Aberdeen,United Kingdom,"2,322","20,769","6,066",Aberdeen (EGPD)
2018,2,FEB,EGPD,Aberdeen,United Kingdom,"2,144","19,112","6,491",Aberdeen (EGPD)
2018,3,MAR,EGPD,Aberdeen,United Kingdom,"2,302","20,426","6,029",Aberdeen (EGPD)
2018,4,APR,EGPD,Aberdeen,United Kingdom,"2,219","19,744","5,481",Aberdeen (EGPD)
2018,5,MAY,EGPD,Aberdeen,United Kingdom,"2,562","24,444","4,898",Aberdeen (EGPD)
2018,6,JUN,EGPD,Aberdeen,United Kingdom,"2,353","22,322","5,049",Aberdeen (EGPD)
2018,7,JUL,EGPD,Aberdeen,United Kingdom,"2,343","22,435","5,774",Aberdeen (EGPD)
2018,8,AUG,EGPD,Aberdeen,United Kingdom,"2,320","22,204","5,535",Aberdeen (EGPD)
2018,9,SEP,EGPD,Aberdeen,United Kingdom,"2,200","20,987","5,460",Aberdeen (EGPD)
2018,10,OCT,EGPD,Aberdeen,United Kingdom,,,,Aberdeen (EGPD)
2018,11,NOV,EGPD,Aberdeen,United Kingdom,,,,Aberdeen (EGPD)
2018,12,DEC,EGPD,Aberdeen,United Kingdom,,,,Aberdeen (EGPD)
2018,1,JAN,EGPF,Glasgow,United Kingdom,"3,136","31,679","6,008",Glasgow (EGPF)
2018,2,FEB,EGPF,Glasgow,United Kingdom,"2,911","29,268","5,187",Glasgow (EGPF)
2018,3,MAR,EGPF,Glasgow,United Kingdom,"3,218","32,516","4,671",Glasgow (EGPF)
2018,4,APR,EGPF,Glasgow,United Kingdom,"3,713","37,361","6,562",Glasgow (EGPF)
2018,5,MAY,EGPF,Glasgow,United Kingdom,"4,202","42,619","8,310",Glasgow (EGPF)
2018,6,JUN,EGPF,Glasgow,United Kingdom,"4,217","42,900","9,634",Glasgow (EGPF)
2018,7,JUL,EGPF,Glasgow,United Kingdom,"4,398","45,156","10,089",Glasgow (EGPF)
2018,8,AUG,EGPF,Glasgow,United Kingdom,"4,292","43,727","9,697",Glasgow (EGPF)
2018,9,SEP,EGPF,Glasgow,United Kingdom,"4,011","40,974","9,105",Glasgow (EGPF)
2018,10,OCT,EGPF,Glasgow,United Kingdom,"3,874","39,355","8,186",Glasgow (EGPF)
2018,11,NOV,EGPF,Glasgow,United Kingdom,"2,944","29,480","4,164",Glasgow (EGPF)
2018,12,DEC,EGPF,Glasgow,United Kingdom,"2,802","28,136","4,240",Glasgow (EGPF)
2018,1,JAN,EGPH,Edinburgh,United Kingdom,"4,083","39,323","9,393",Edinburgh (EGPH)
2018,2,FEB,EGPH,Edinburgh,United Kingdom,"3,896","37,550","8,685",Edinburgh (EGPH)
2018,3,MAR,EGPH,Edinburgh,United Kingdom,"4,182","41,054","10,320",Edinburgh (EGPH)
2018,4,APR,EGPH,Edinburgh,United Kingdom,"5,040","49,388","16,269",Edinburgh (EGPH)
2018,5,MAY,EGPH,Edinburgh,United Kingdom,"5,956","59,674","19,392",Edinburgh (EGPH)
2018,6,JUN,EGPH,Edinburgh,United Kingdom,"5,992","60,536","22,196",Edinburgh (EGPH)
2018,7,JUL,EGPH,Edinburgh,United Kingdom,"6,273","62,276","22,467",Edinburgh (EGPH)
2018,8,AUG,EGPH,Edinburgh,United Kingdom,"6,291","61,135","24,739",Edinburgh (EGPH)
2018,9,SEP,EGPH,Edinburgh,United Kingdom,"5,924","57,202","23,269",Edinburgh (EGPH)
2018,10,OCT,EGPH,Edinburgh,United Kingdom,"5,968","58,401","19,983",Edinburgh (EGPH)
2018,11,NOV,EGPH,Edinburgh,United Kingdom,"4,868","49,382","11,955",Edinburgh (EGPH)
2018,12,DEC,EGPH,Edinburgh,United Kingdom,"4,666","45,567","11,825",Edinburgh (EGPH)
2018,1,JAN,EGSS,London/ Stansted,United Kingdom,"7,027","69,663","25,551",London/ Stansted (EGSS)
2018,2,FEB,EGSS,London/ Stansted,United Kingdom,"6,345","66,173","20,439",London/ Stansted (EGSS)
2018,3,MAR,EGSS,London/ Stansted,United Kingdom,"7,343","74,689","27,369",London/ Stansted (EGSS)
2018,4,APR,EGSS,London/ Stansted,United Kingdom,"8,081","80,664","32,349",London/ Stansted (EGSS)
2018,5,MAY,EGSS,London/ Stansted,United Kingdom,"8,589","93,020","50,046",London/ Stansted (EGSS)
2018,6,JUN,EGSS,London/ Stansted,United Kingdom,"8,709","92,851","51,091",London/ Stansted (EGSS)
2018,7,JUL,EGSS,London/ Stansted,United Kingdom,"9,074","93,046","59,229",London/ Stansted (EGSS)
2018,8,AUG,EGSS,London/ Stansted,United Kingdom,"9,341","89,763","52,945",London/ Stansted (EGSS)
2018,9,SEP,EGSS,London/ Stansted,United Kingdom,"8,830","87,806","43,679",London/ Stansted (EGSS)
2018,10,OCT,EGSS,London/ Stansted,United Kingdom,"8,486","85,738","39,203",London/ Stansted (EGSS)
2018,11,NOV,EGSS,London/ Stansted,United Kingdom,"6,850","68,744","23,391",London/ Stansted (EGSS)
2018,12,DEC,EGSS,London/ Stansted,United Kingdom,"6,981","66,519","22,559",London/ Stansted (EGSS)
2018,1,JAN,EHAM,Amsterdam/ Schiphol,Netherlands,"18,706","167,339","55,498",Amsterdam/ Schiphol (EHAM)
2018,2,FEB,EHAM,Amsterdam/ Schiphol,Netherlands,"17,722","180,646","63,125",Amsterdam/ Schiphol (EHAM)
2018,3,MAR,EHAM,Amsterdam/ Schiphol,Netherlands,"20,202","189,115","59,717",Amsterdam/ Schiphol (EHAM)
2018,4,APR,EHAM,Amsterdam/ Schiphol,Netherlands,"21,065","177,164","60,206",Amsterdam/ Schiphol (EHAM)
2018,5,MAY,EHAM,Amsterdam/ Schiphol,Netherlands,"22,327","244,135","60,269",Amsterdam/ Schiphol (EHAM)
2018,6,JUN,EHAM,Amsterdam/ Schiphol,Netherlands,"21,875","237,197","67,353",Amsterdam/ Schiphol (EHAM)
2018,7,JUL,EHAM,Amsterdam/ Schiphol,Netherlands,"22,469","227,617","61,114",Amsterdam/ Schiphol (EHAM)
2018,8,AUG,EHAM,Amsterdam/ Schiphol,Netherlands,"22,954","215,219","61,662",Amsterdam/ Schiphol (EHAM)
2018,9,SEP,EHAM,Amsterdam/ Schiphol,Netherlands,"21,689","204,040","63,962",Amsterdam/ Schiphol (EHAM)
2018,10,OCT,EHAM,Amsterdam/ Schiphol,Netherlands,"22,732","216,104","68,737",Amsterdam/ Schiphol (EHAM)
2018,11,NOV,EHAM,Amsterdam/ Schiphol,Netherlands,"19,359","180,551","57,137",Amsterdam/ Schiphol (EHAM)
2018,12,DEC,EHAM,Amsterdam/ Schiphol,Netherlands,,,,Amsterdam/ Schiphol (EHAM)
2018,1,JAN,EICK,Cork,Ireland,662,"5,070",450,Cork (EICK)
2018,2,FEB,EICK,Cork,Ireland,652,"5,084",385,Cork (EICK)
2018,3,MAR,EICK,Cork,Ireland,719,"5,529",371,Cork (EICK)
2018,4,APR,EICK,Cork,Ireland,820,"5,992",476,Cork (EICK)
2018,5,MAY,EICK,Cork,Ireland,984,"7,263",639,Cork (EICK)
2018,6,JUN,EICK,Cork,Ireland,"1,119","8,208",874,Cork (EICK)
2018,7,JUL,EICK,Cork,Ireland,"1,134","8,449","1,097",Cork (EICK)
2018,8,AUG,EICK,Cork,Ireland,"1,141","8,491",996,Cork (EICK)
2018,9,SEP,EICK,Cork,Ireland,"1,044","7,942",992,Cork (EICK)
2018,10,OCT,EICK,Cork,Ireland,922,"7,023",926,Cork (EICK)
2018,11,NOV,EICK,Cork,Ireland,766,"5,540",610,Cork (EICK)
2018,12,DEC,EICK,Cork,Ireland,749,"5,358",619,Cork (EICK)
2018,1,JAN,EIDW,Dublin,Ireland,"7,971","69,398","40,431",Dublin (EIDW)
2018,2,FEB,EIDW,Dublin,Ireland,"7,166","62,976","30,717",Dublin (EIDW)
2018,3,MAR,EIDW,Dublin,Ireland,"8,303","77,025","48,229",Dublin (EIDW)
2018,4,APR,EIDW,Dublin,Ireland,"9,509","91,933","74,141",Dublin (EIDW)
2018,5,MAY,EIDW,Dublin,Ireland,"10,027","91,369","77,006",Dublin (EIDW)
2018,6,JUN,EIDW,Dublin,Ireland,"10,221","95,599","90,257",Dublin (EIDW)
2018,7,JUL,EIDW,Dublin,Ireland,"10,583","92,141","81,209",Dublin (EIDW)
2018,8,AUG,EIDW,Dublin,Ireland,"10,409","86,015","76,420",Dublin (EIDW)
2018,9,SEP,EIDW,Dublin,Ireland,"10,051","81,640","86,367",Dublin (EIDW)
2018,10,OCT,EIDW,Dublin,Ireland,"9,836","81,921","71,633",Dublin (EIDW)
2018,11,NOV,EIDW,Dublin,Ireland,"8,050","76,256","55,712",Dublin (EIDW)
2018,12,DEC,EIDW,Dublin,Ireland,"7,921","67,933","50,844",Dublin (EIDW)
2018,1,JAN,EKCH,Copenhagen/ Kastrup,Denmark,"8,835","78,795","20,720",Copenhagen/ Kastrup (EKCH)
2018,2,FEB,EKCH,Copenhagen/ Kastrup,Denmark,"8,903","82,265","29,996",Copenhagen/ Kastrup (EKCH)
2018,3,MAR,EKCH,Copenhagen/ Kastrup,Denmark,"10,267","97,115","49,872",Copenhagen/ Kastrup (EKCH)
2018,4,APR,EKCH,Copenhagen/ Kastrup,Denmark,"10,642","96,140","26,163",Copenhagen/ Kastrup (EKCH)
2018,5,MAY,EKCH,Copenhagen/ Kastrup,Denmark,"10,633","100,936","32,114",Copenhagen/ Kastrup (EKCH)
2018,6,JUN,EKCH,Copenhagen/ Kastrup,Denmark,"11,413","100,755","38,164",Copenhagen/ Kastrup (EKCH)
2018,7,JUL,EKCH,Copenhagen/ Kastrup,Denmark,"11,167","104,891","36,344",Copenhagen/ Kastrup (EKCH)
2018,8,AUG,EKCH,Copenhagen/ Kastrup,Denmark,"11,357","99,311","33,721",Copenhagen/ Kastrup (EKCH)
2018,9,SEP,EKCH,Copenhagen/ Kastrup,Denmark,"11,379","100,138","30,433",Copenhagen/ Kastrup (EKCH)
2018,10,OCT,EKCH,Copenhagen/ Kastrup,Denmark,"11,255","98,836","29,668",Copenhagen/ Kastrup (EKCH)
2018,11,NOV,EKCH,Copenhagen/ Kastrup,Denmark,"10,162","93,101","22,997",Copenhagen/ Kastrup (EKCH)
2018,12,DEC,EKCH,Copenhagen/ Kastrup,Denmark,"8,989","81,000","24,626",Copenhagen/ Kastrup (EKCH)
2018,1,JAN,ELLX,Luxembourg,Luxembourg,"2,851","26,831","4,034",Luxembourg (ELLX)
2018,2,FEB,ELLX,Luxembourg,Luxembourg,"2,884","26,975","3,924",Luxembourg (ELLX)
2018,3,MAR,ELLX,Luxembourg,Luxembourg,"3,187","30,047","4,466",Luxembourg (ELLX)
2018,4,APR,ELLX,Luxembourg,Luxembourg,"3,658","32,507","4,710",Luxembourg (ELLX)
2018,5,MAY,ELLX,Luxembourg,Luxembourg,"3,758","35,607","5,643",Luxembourg (ELLX)
2018,6,JUN,ELLX,Luxembourg,Luxembourg,"3,794","34,722","5,468",Luxembourg (ELLX)
2018,7,JUL,ELLX,Luxembourg,Luxembourg,"3,830","34,943","5,266",Luxembourg (ELLX)
2018,8,AUG,ELLX,Luxembourg,Luxembourg,"3,561","32,040","4,514",Luxembourg (ELLX)
2018,9,SEP,ELLX,Luxembourg,Luxembourg,"3,824","34,154","5,479",Luxembourg (ELLX)
2018,10,OCT,ELLX,Luxembourg,Luxembourg,"3,705","34,378","4,286",Luxembourg (ELLX)
2018,11,NOV,ELLX,Luxembourg,Luxembourg,"3,212","30,675","5,747",Luxembourg (ELLX)
2018,12,DEC,ELLX,Luxembourg,Luxembourg,"2,825","26,702","6,250",Luxembourg (ELLX)
2018,1,JAN,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,2,FEB,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,3,MAR,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,4,APR,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,5,MAY,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,6,JUN,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,7,JUL,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,8,AUG,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,9,SEP,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,10,OCT,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,11,NOV,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,12,DEC,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2018,1,JAN,ENGM,Oslo/ Gardermoen,Norway,"8,953","80,232","92,715",Oslo/ Gardermoen (ENGM)
2018,2,FEB,ENGM,Oslo/ Gardermoen,Norway,"8,740","77,626","53,620",Oslo/ Gardermoen (ENGM)
2018,3,MAR,ENGM,Oslo/ Gardermoen,Norway,"9,711","86,644","41,441",Oslo/ Gardermoen (ENGM)
2018,4,APR,ENGM,Oslo/ Gardermoen,Norway,"10,580","93,313","20,831",Oslo/ Gardermoen (ENGM)
